Individual	WeeksSinceStart	distFromPrevious
NAU130	4	0.589873466098
NAU130	5	0.537024145249
NAU130	7	0.540971034639
NAU130	8	0.569470817642
NAU130	9	0.536047354778
NAU132	1	0.624613699427
NAU132	2	0.572821149845
NAU132	3	0.525064437521
NAU132	4	0.516423904022
NAU132	5	0.550149593653
NAU132	6	0.558580251452
NAU132	8	0.582497347109
NAU132	9	0.547569926996
NAU133	1	0.545411277268
NAU133	2	0.508880366107
NAU133	3	0.475087887555
NAU133	4	0.481841169836
NAU133	5	0.454164447202
NAU133	7	0.519647820853
NAU133	8	0.523200849604
NAU133	9	0.455645412105
NAU134	1	0.605779349864
NAU134	2	0.587354199408
NAU134	3	0.60188163942
NAU134	4	0.598367681098
NAU134	6	0.575663824668
NAU134	8	0.628889347103
NAU136	1	0.595663572905
NAU136	2	0.543293213689
NAU136	3	0.526785947483
NAU136	4	0.526924480615
NAU136	5	0.558751129738
NAU136	8	0.550054369026
NAU136	9	0.567492336058
NAU139	1	0.591555639463
NAU139	2	0.58804184789
NAU139	3	0.625434545529
NAU139	4	0.584655530722
NAU139	5	0.587144618484
NAU139	7	0.586572288493
NAU139	8	0.580048790304
NAU139	9	0.60578403219
NAU144	2	0.573101219923
NAU144	3	0.551670808529
NAU144	4	0.532048995433
NAU144	5	0.571193715005
NAU144	7	0.553680410299
NAU144	8	0.580210902593
NAU144	9	0.596310383815
NAU147	1	0.58176397003
NAU147	3	0.624970577191
NAU147	4	0.696982081102
NAU147	5	0.687352466814
NAU147	6	0.546530263877
NAU147	9	0.55295292704
NAU148	1	0.639991201735
NAU148	2	0.683458361511
NAU148	4	0.601666455065
NAU148	5	0.617915105059
NAU148	6	0.604521342997
NAU148	8	0.602995799673
NAU148	9	0.594324948111
NAU149	1	0.6301780639
NAU149	2	0.559472560783
NAU149	3	0.534761959695
NAU149	4	0.530482761211
NAU149	5	0.549652916729
NAU149	7	0.535969557393
NAU149	8	0.541702691713
NAU149	9	0.521690694155
NAU150	1	0.691118529536
NAU150	3	0.641042111753
NAU150	4	0.591357231536
NAU150	5	0.604768332048
NAU150	7	0.555275125505
NAU150	8	0.602547751856
NAU150	9	0.640381546611
NAU153	1	0.613883687048
NAU153	2	0.591696869104
NAU153	3	0.576610018992
NAU153	4	0.53838753636
NAU153	5	0.550203709202
NAU153	6	0.582810581982
NAU153	9	0.606177018285
NAU154	1	0.606443379428
NAU154	2	0.527316893322
NAU154	3	0.546432703847
NAU154	4	0.541081856526
NAU154	5	0.571745519507
NAU154	6	0.672889122237
NAU154	8	0.646591554804
NAU154	9	0.588211002292
NAU155	1	0.689188779673
NAU155	2	0.69352997833
NAU155	3	0.698535376709
NAU155	4	0.562362478993
NAU155	5	0.569070676883
NAU155	6	0.581557396711
NAU155	8	0.632474308547
NAU155	9	0.598076131513
NAU157	1	0.584763394039
NAU157	2	0.624241817202
NAU157	2	0.653031765886
NAU157	3	0.625636412096
NAU157	4	0.631935600323
NAU157	5	0.617875284623
NAU157	6	0.582100126201
NAU157	8	0.608738725308
NAU157	9	0.618019283005
NAU159	2	0.566188916
NAU159	3	0.61395095734
NAU159	4	0.582915738847
NAU159	5	0.586115895647
NAU159	6	0.567202112961
NAU159	9	0.573079215026
NAU160	1	0.695400526195
NAU160	2	0.522571816209
NAU160	3	0.536894742
NAU160	4	0.541366026416
NAU160	5	0.523375588691
NAU160	8	0.541358947479
NAU160	9	0.571164494176
NAU161	1	0.498233162775
NAU161	4	0.556500437836
NAU161	5	0.552419534475
NAU161	7	0.488580193472
NAU161	8	0.474564307293
NAU161	9	0.475477691635
NAU164	1	0.594512908201
NAU164	2	0.602403435021
NAU164	3	0.605178140057
NAU164	4	0.607510572802
NAU164	5	0.512651695565
NAU164	6	0.550767826018
NCS203	1	0.573276943486
NCS203	2	0.565864957292
NCS203	3	0.58727972567
NCS203	5	0.610992851768
NCS203	6	0.617773933939
NCS203	7	0.729896701551
NCS203	8	0.669330991037
NCS203	9	0.567280993422
NCS204	1	0.604325660903
NCS204	2	0.643165449156
NCS204	3	0.592860671345
NCS204	5	0.575826316299
NCS204	6	0.593111549014
NCS204	7	0.578756829002
NCS204	8	0.618218533032
NCS204	9	0.589647859285
NCS210	1	0.547908644279
NCS210	2	0.539707444861
NCS210	3	0.53681367374
NCS210	5	0.559801975298
NCS210	6	0.547529126255
NCS210	7	0.5319323764
NCS210	9	0.657936692844
NCS212	1	0.623586065628
NCS212	2	0.621458265877
NCS212	3	0.630424938243
NCS212	5	0.581394513339
NCS212	6	0.544223672751
NCS212	7	0.576391526621
NCS212	9	0.579424088538
NCS213	1	0.605718728868
NCS213	2	0.607464858789
NCS213	3	0.61083362496
NCS213	5	0.595231928629
NCS213	6	0.632264322478
NCS213	7	0.61862625018
NCS213	8	0.663146638601
NCS214	1	0.613631278985
NCS214	2	0.599586024498
NCS214	5	0.583968943337
NCS214	6	0.559196906337
NCS214	8	0.564378091038
NCS214	9	0.587204186362
NCS233	1	0.589230511526
NCS233	2	0.563183200242
NCS233	3	0.518585009143
NCS233	5	0.555255270444
NCS233	6	0.593548133048
NCS233	7	0.608583907928
NCS233	8	0.638302292131
NCS233	9	0.614103633412
NCS234	1	0.588611284819
NCS234	2	0.565853374062
NCS234	3	0.796486009042
NCS234	5	0.745850599173
NCS234	6	0.581390748006
NCS234	7	0.688745253989
NCS234	8	0.747186237966
NCS234	9	0.590627624086
NCS237	1	0.592442713816
NCS237	2	0.779952451737
NCS237	3	0.67172759933
NCS237	6	0.687331103942
NCS237	7	0.643840757763
NCS237	9	0.750166724318
NCS243	1	0.569321830721
NCS243	2	0.529006800127
NCS243	3	0.517481480864
NCS243	5	0.54031370302
NCS243	6	0.544578213414
NCS243	8	0.580240621148
NCS243	9	0.548646055595
NCS248	1	0.582042640276
NCS248	2	0.605063186199
NCS248	3	0.588479144291
NCS248	5	0.571914125279
NCS248	6	0.559996667623
NCS248	7	0.587546904861
NCS248	8	0.601772618366
NCS248	9	0.586383168679
NCS253	1	0.543726950168
NCS253	2	0.560745279008
NCS253	3	0.525989048102
NCS253	5	0.598884694544
NCS253	6	0.533225677513
NCS253	7	0.532620172396
NCS253	9	0.579220461407
NCS255	1	0.651578492571
NCS255	3	0.628050198199
NCS255	5	0.656955284024
NCS255	6	0.633393315043
NCS255	7	0.599905216983
NCS255	8	0.6106384136
NCS255	9	0.580242645081
NCS263	1	0.603203477314
NCS263	2	0.597882933977
NCS263	5	0.636884375522
NCS263	6	0.606177529785
NCS263	7	0.574088139757
NCS263	8	0.627984857784
