Individual	WeeksSinceStart	distFromPrevious
CUB028	4	0.277638467531
CUB028	5	0.295456767511
CUB028	6	0.311671191345
CUB028	7	0.31832468847
CUB028	8	0.304775118085
CUB029	0.5	0.343128828941
CUB029	1	0.461784534914
CUB029	2	0.627119753725
CUB029	3	0.568693980076
CUB029	5	0.399556004989
CUB029	6	0.404868310992
CUB029	7	0.304889879753
CUB029	8	0.310243206236
CUB032	1	0.275859371806
CUB032	2	0.387623004885
CUB032	3	0.405171400127
CUB032	4	0.395411221577
CUB032	5	0.442190636653
CUB032	6	0.539988270015
CUB032	8	0.389070744396
CUB033	0.5	0.441054443886
CUB033	1	0.306944362557
CUB033	2	0.314230574027
CUB033	3	0.26651828252
CUB033	4	0.649010907695
CUB033	5	0.615752407032
CUB033	6	0.460542068644
CUB033	7	0.440193179919
CUB033	8	0.409377200394
CUB036	0.5	0.431784477873
CUB036	1	0.413078968867
CUB036	2	0.313029561683
CUB036	3	0.326712224901
CUB036	4	0.38282013295
CUB036	5	0.403137144011
CUB036	6	0.498687368737
CUB037	0.5	0.2661350433
CUB037	1	0.240815819459
CUB037	2	0.302423273784
CUB037	3	0.369498958773
CUB037	4	0.299784340494
CUB037	5	0.290867645638
CUB037	6	0.329788462024
CUB037	7	0.316061014898
CUB037	8	0.234286458852
CUB038	0.5	0.413777956034
CUB038	1	0.427445308333
CUB038	2	0.365830908183
CUB038	3	0.326547284508
CUB038	5	0.307303797082
CUB038	6	0.782437379189
CUB038	7	0.797498591574
CUB038	8	0.435226188678
CUB040	0.5	0.365230236602
CUB040	1	0.394756486764
CUB040	2	0.276390814623
CUB040	3	0.305738713348
CUB040	4	0.347153865389
CUB040	5	0.327540094389
CUB040	6	0.350421192107
CUB040	7	0.276264637179
CUB040	8	0.353004898005
CUB042	0.5	0.416464083775
CUB042	1	0.448084978468
CUB042	2	0.444057104364
CUB042	3	0.263299189874
CUB042	4	0.264834097437
CUB042	5	0.365608688278
CUB042	6	0.449101435759
CUB042	7	0.458442200762
CUB042	8	0.362258296009
CUB044	0.5	0.32361773938
CUB044	1	0.319051154405
CUB044	2	0.383213648371
CUB044	3	0.316566451452
CUB044	5	0.278643481757
CUB044	6	0.373182936227
CUB044	7	0.406258924554
CUB044	8	0.417989402982
CUB048	0.5	0.3173949153
CUB048	1	0.236097341092
CUB048	2	0.363561737084
CUB048	3	0.415758656915
CUB048	4	0.325926484236
CUB048	5	0.27741747313
CUB048	6	0.402480154773
CUB048	7	0.387571393851
CUB048	8	0.275525502589
CUB049	0.5	0.262189591485
CUB049	1	0.284459495066
CUB049	2	0.255256208435
CUB049	3	0.311834247926
CUB049	4	0.343286341748
CUB049	5	0.305755370767
CUB049	6	0.278680055357
CUB049	7	0.394514556065
CUB049	8	0.40999775946
CUB050	1	0.347164170038
CUB050	2	0.341239731502
CUB050	3	0.320560150876
CUB050	4	0.286408017771
CUB050	5	0.278408754171
CUB050	6	0.329646136532
CUB050	7	0.307785527984
CUB050	8	0.274522038736
CUB052	0.5	0.327387464393
CUB052	1	0.34293595996
CUB052	2	0.296369517685
CUB052	3	0.262648289797
CUB052	4	0.218165395268
CUB052	5	0.206591462205
CUB052	6	0.180006256283
CUB052	7	0.223167800583
CUB052	8	0.214164291077
CUB053	0.5	0.37529418273
CUB053	1	0.383836545377
CUB053	2	0.362220079731
CUB053	3	0.337387376685
CUB053	4	0.2758791134
CUB053	5	0.274367423024
CUB053	6	0.357039202582
CUB053	7	0.294498522702
CUB053	8	0.377522444559
CUB056	1	0.265177990457
CUB056	2	0.371230087802
CUB056	3	0.347003236444
CUB056	4	0.37594515906
CUB056	5	0.245623657964
CUB056	6	0.24709959083
CUB056	8	0.232788902406
CUB061	0.5	0.679381664639
CUB061	2	0.497061949977
CUB061	4	0.625329146314
CUB061	5	0.433541589956
CUB061	7	0.501356858465
CUB061	8	0.532023524922
NAU101	1	0.375968875486
NAU101	2	0.319997250292
NAU101	3	0.372988295088
NAU101	4	0.377220073008
NAU101	5	0.33975866844
NAU101	6	0.367946875063
NAU101	8	0.422283300094
NAU101	9	0.375829878757
NAU102	1	0.300628154882
NAU102	2	0.273982071011
NAU102	3	0.369163956357
NAU102	4	0.298478477704
NAU102	5	0.326628740155
NAU102	9	0.355711733472
NAU105	1	0.39338295288
NAU105	2	0.417759138274
NAU105	3	0.205597751316
NAU105	5	0.324649520127
NAU105	6	0.280661275848
NAU105	8	0.339786122544
NAU106	1	0.301256508526
NAU106	2	0.289223252928
NAU106	3	0.336193596324
NAU106	4	0.313131033703
NAU106	5	0.277423895788
NAU106	6	0.320530279948
NAU106	8	0.282163754626
NAU106	9	0.276565635909
NAU107	1	0.352705855561
NAU107	2	0.372872494306
NAU107	3	0.368133691702
NAU107	4	0.350414290366
NAU107	5	0.485959492312
NAU107	6	0.317562397825
NAU107	8	0.410811221098
NAU107	9	0.406623564158
NAU108	1	0.368969965754
NAU108	2	0.289249437879
NAU108	3	0.352694850998
NAU108	4	0.370793790827
NAU108	5	0.396595231206
NAU108	6	0.379161756918
NAU109	1	0.262315698951
NAU109	2	0.258944152616
NAU109	3	0.353034502533
NAU109	4	0.410155835435
NAU109	5	0.336201908069
NAU109	6	0.247446547733
NAU109	8	0.263815796099
NAU109	9	0.269416285854
NAU110	1	0.290115609362
NAU110	2	0.279984730204
NAU110	3	0.263236500495
NAU110	4	0.283775356864
NAU110	5	0.343117955284
NAU110	6	0.3240734019
NAU110	8	0.405122117533
NAU110	9	0.414714486315
NAU114	1	0.260309211381
NAU114	2	0.311743985755
NAU114	3	0.344769285489
NAU114	4	0.348472597268
NAU114	5	0.35941777663
NAU114	6	0.364881919399
NAU114	8	0.403579875236
NAU114	9	0.296758954446
NAU117	1	0.331482868043
NAU117	2	0.482782359165
NAU117	3	0.359984062687
NAU117	6	0.582319288514
NAU117	7	0.450349793956
NAU117	8	0.538597947078
NAU117	9	0.601343602738
NAU119	1	0.349302268678
NAU119	2	0.355625889267
NAU119	3	0.394929706471
NAU119	5	0.413658853015
NAU119	6	0.434643240305
NAU119	8	0.403299096141
NAU119	9	0.365716318654
NAU121	1	0.44486652076
NAU121	2	0.378500065778
NAU121	3	0.376679468027
NAU121	4	0.408122111274
NAU121	5	0.308226042382
NAU121	6	0.38423442014
NAU121	8	0.375266483439
NAU121	9	0.395302847416
NAU123	1	0.378387745635
NAU123	2	0.319477844703
NAU123	3	0.504479254173
NAU123	4	0.469803925434
NAU123	5	0.42529863885
NAU123	6	0.447421054436
NAU123	8	0.481159805564
NAU123	9	0.405991646189
NAU124	1	0.359616782414
NAU124	2	0.439026477894
NAU124	3	0.413404959138
NAU124	4	0.339978234576
NAU124	5	0.28383091398
NAU124	6	0.377514391242
NAU124	8	0.286812651239
NAU124	9	0.33151538939
NAU129	1	0.378118403364
NAU129	2	0.47231805153
NAU129	3	0.497698337675
NAU129	4	0.377431214284
NAU129	5	0.462382007332
NAU129	6	0.35893358804
NAU129	8	0.432153154745
NAU129	9	0.47177702359
NAU130	1	0.404134336618
NAU130	2	0.457609892479
NAU130	3	0.494901561785
NAU130	4	0.432099012981
NAU130	5	0.380562838626
NAU130	7	0.373436664853
NAU130	8	0.405014549542
NAU130	9	0.396169027562
NAU132	1	0.333870319638
NAU132	2	0.314534611504
NAU132	3	0.3186994897
NAU132	4	0.314889474793
NAU132	5	0.307993136183
NAU132	6	0.334449597827
NAU132	8	0.365911991927
NAU132	9	0.352978376921
NAU133	1	0.300466937095
NAU133	2	0.340333440205
NAU133	3	0.403636139387
NAU133	4	0.423638743688
NAU133	5	0.343002270979
NAU133	7	0.47662348015
NAU134	1	0.311924139615
NAU134	2	0.305223272326
NAU134	3	0.280929499175
NAU134	4	0.262533950717
NAU134	6	0.42140101454
NAU134	8	0.462062703008
NAU136	1	0.455626905448
NAU136	2	0.477960283976
NAU136	3	0.418619201968
NAU136	4	0.334681800944
NAU136	5	0.718276641659
NAU136	6	0.688239366512
NAU136	9	0.384678621617
NAU137	3	0.360234151454
NAU137	4	0.453916300393
NAU137	5	0.367563463339
NAU137	6	0.416105953285
NAU137	8	0.531128070668
NAU137	9	0.455544697583
NAU139	1	0.327449005154
NAU139	2	0.531695162852
NAU139	3	0.443019289103
NAU139	4	0.333369063997
NAU139	5	0.419116778992
NAU139	7	0.403448089398
NAU139	8	0.430891976742
NAU139	9	0.367550924019
NAU144	2	0.18647324705
NAU144	3	0.323895382352
NAU144	4	0.278464643003
NAU144	5	0.321502090074
NAU144	7	0.353032653943
NAU144	8	0.38973089823
NAU144	9	0.372635483552
NAU148	1	0.256955583811
NAU148	2	0.25447474595
NAU148	4	0.197081247545
NAU148	5	0.175884503657
NAU148	6	0.375346160303
NAU148	8	0.42457485457
NAU148	9	0.293858370762
NAU149	1	0.318293132465
NAU149	2	0.339284460906
NAU149	3	0.327055825007
NAU149	4	0.351982528677
NAU149	5	0.276746583142
NAU149	7	0.334302586902
NAU149	8	0.326646112182
NAU149	9	0.346362686842
NAU150	1	0.347125050723
NAU150	2	0.312670878298
NAU150	3	0.507694499566
NAU150	4	0.47794883716
NAU150	5	0.303591934473
NAU150	7	0.364027176814
NAU150	8	0.321880663412
NAU150	9	0.330584871939
NAU153	1	0.303248052856
NAU153	2	0.32054207578
NAU153	3	0.230160344019
NAU153	4	0.366263405287
NAU153	5	0.362366194379
NAU153	6	0.438979325143
NAU153	9	0.319920060567
NAU154	1	0.407706592741
NAU154	2	0.402316268712
NAU154	3	0.418537278877
NAU154	4	0.358843070327
NAU154	5	0.368805997337
NAU154	6	0.459503493103
NAU154	8	0.364068580371
NAU154	9	0.442847694169
NAU155	1	0.335492865159
NAU155	2	0.391887977079
NAU155	3	0.386896956032
NAU155	4	0.23167727958
NAU155	5	0.318372167558
NAU155	6	0.360370635137
NAU155	8	0.380064946016
NAU155	9	0.304725785865
NAU156	1	0.366028763826
NAU156	2	0.385137129774
NAU156	3	0.420947299742
NAU156	4	0.501017422539
NAU156	5	0.448029566955
NAU156	8	0.44786147278
NAU157	1	0.331857746865
NAU157	2	0.30093587894
NAU157	3	0.268396552987
NAU157	4	0.297611957181
NAU157	5	0.343704076863
NAU157	6	0.298412148604
NAU157	8	0.299642783664
NAU157	9	0.276169708418
NAU159	1	0.327245498653
NAU159	2	0.352055086537
NAU159	3	0.33006508182
NAU159	4	0.395780333464
NAU159	5	0.397380333452
NAU159	6	0.436499326409
NAU159	8	0.393867026108
NAU159	9	0.371013644378
NAU160	1	0.268617255354
NAU160	2	0.291220464281
NAU160	3	0.388074098819
NAU160	4	0.480114329964
NAU160	5	0.320326557421
NAU160	8	0.424084829531
NAU160	9	0.390388427695
NAU161	1	0.43803545277
NAU161	4	0.450621227177
NAU161	5	0.386039075464
NAU161	7	0.282063284029
NAU161	8	0.367284573776
NAU161	9	0.349664301892
NAU164	1	0.492994427969
NAU164	2	0.461176225443
NAU164	3	0.275149080501
NAU164	4	0.45243189678
NAU164	5	0.348254191449
NAU164	6	0.400770889252
NCS203	1	0.305369479336
NCS203	2	0.212956727039
NCS203	3	0.302116838685
NCS203	5	0.313691790929
NCS203	6	0.269321086727
NCS203	7	0.319705324168
NCS203	8	0.332307889551
NCS203	9	0.245332017433
NCS204	1	0.314720069329
NCS204	2	0.35970245086
NCS204	3	0.254873056538
NCS204	5	0.327108528894
NCS204	6	0.274181457077
NCS204	7	0.265485382373
NCS204	8	0.23595363306
NCS204	9	0.462267310587
NCS210	1	0.289142214649
NCS210	2	0.284029344872
NCS210	3	0.40552851127
NCS210	5	0.463383269505
NCS210	6	0.392579106319
NCS210	7	0.406986949857
NCS210	9	0.536398922297
NCS212	1	0.294720371863
NCS212	2	0.303311738709
NCS212	3	0.398813135558
NCS212	5	0.410850733953
NCS212	6	0.391316175694
NCS212	7	0.403359589801
NCS212	9	0.356378212015
NCS213	1	0.284849778201
NCS213	2	0.264414102213
NCS213	3	0.257687623825
NCS213	5	0.23419002848
NCS213	6	0.295481221886
NCS213	7	0.293038056512
NCS213	8	0.423923658064
NCS214	1	0.464451537273
NCS214	2	0.390791651949
NCS214	5	0.438163858235
NCS214	6	0.439476614177
NCS214	7	0.345647814002
NCS214	8	0.297026412572
NCS214	9	0.292114981761
NCS233	2	0.34621118044
NCS233	3	0.51638659936
NCS233	5	0.453624822402
NCS233	6	0.356176855797
NCS233	7	0.421331042543
NCS233	8	0.40071408606
NCS233	9	0.26798692285
NCS234	1	0.356669404596
NCS234	2	0.289840528472
NCS234	3	0.382879880208
NCS234	5	0.409910792888
NCS234	6	0.309526112461
NCS234	7	0.388628166633
NCS234	8	0.333823999557
NCS234	9	0.33975687943
NCS236	1	0.403830557347
NCS236	2	0.569099268408
NCS236	3	0.526423238663
NCS236	5	0.514635979455
NCS236	6	0.527004210122
NCS236	7	0.515411169385
NCS236	8	0.499802657492
NCS236	9	0.336772155674
NCS243	1	0.353157532715
NCS243	2	0.33949796995
NCS243	3	0.300415605309
NCS243	5	0.265213221153
NCS243	6	0.310831349091
NCS243	8	0.380037472491
NCS243	9	0.419427557758
NCS248	1	0.461637911332
NCS248	2	0.314859768824
NCS248	3	0.357857835055
NCS248	5	0.33226592394
NCS248	6	0.378724012811
NCS248	8	0.37168592583
NCS248	9	0.319890798916
NCS253	1	0.377617784427
NCS253	2	0.373222167212
NCS253	3	0.484804643691
NCS253	5	0.386789574835
NCS253	6	0.37956156475
NCS253	7	0.376121096929
NCS253	8	0.33146477011
NCS253	9	0.284832225589
NCS255	1	0.301637878258
NCS255	2	0.356134480781
NCS255	3	0.302254845442
NCS255	5	0.319340901184
NCS255	6	0.282832936871
NCS255	7	0.358320579411
NCS255	8	0.328343427079
NCS255	9	0.31224561794
NCS263	2	0.29540745532
NCS263	5	0.333128792486
NCS263	6	0.49584324581
NCS263	7	0.472806245224
NCS263	8	0.428944597662
NCS263	9	0.291670603866
