Individual	WeeksSinceStart	distFromPrevious
CUB028	1	0.685354622033
CUB028	2	0.560034257476
CUB028	4	0.37897332364
CUB028	5	0.444795590354
CUB028	6	0.624008208006
CUB028	7	0.619126638231
CUB028	8	0.444437534351
CUB029	0.5	0.398740565512
CUB029	1	0.449417399189
CUB029	2	0.462891061258
CUB029	3	0.385565221079
CUB029	5	0.481786117759
CUB029	6	0.452817842158
CUB029	7	0.435187173325
CUB029	8	0.487873649773
CUB032	1	0.364349118442
CUB032	2	0.43219657055
CUB032	3	0.43277062627
CUB032	4	0.453684123106
CUB032	5	0.468206684515
CUB032	6	0.481401962429
CUB032	8	0.477987997112
CUB033	0.5	0.626181852354
CUB033	1	0.477415949986
CUB033	3	0.48812871721
CUB033	4	0.670774469968
CUB033	5	0.442848733794
CUB033	6	0.387692121735
CUB033	7	0.499336745992
CUB033	8	0.538293320075
CUB036	0.5	0.780322116196
CUB036	1	0.473413578121
CUB036	2	0.381085540201
CUB036	3	0.467425843665
CUB036	4	0.648757806115
CUB036	5	0.544446880207
CUB036	6	0.422621352905
CUB037	0.5	0.36835287776
CUB037	1	0.409050844666
CUB037	2	0.479466530267
CUB037	3	0.426586862064
CUB037	4	0.410527836079
CUB037	5	0.430858975308
CUB037	8	0.407698289286
CUB038	0.5	0.491325081094
CUB038	1	0.444536459696
CUB038	2	0.398130114938
CUB038	3	0.427210123031
CUB038	5	0.859845917983
CUB038	7	0.861844116909
CUB038	8	0.426818675144
CUB040	1	0.441761719105
CUB040	2	0.453208785813
CUB040	3	0.372954756988
CUB040	4	0.419133326685
CUB040	5	0.417119460699
CUB040	6	0.463352738061
CUB040	7	0.526898621215
CUB040	8	0.482338289396
CUB042	0.5	0.445840821394
CUB042	1	0.44164449925
CUB042	2	0.41939632443
CUB042	3	0.381895038013
CUB042	4	0.450358922709
CUB042	5	0.410395752536
CUB042	6	0.405356446287
CUB042	7	0.433541720905
CUB042	8	0.438104038851
CUB044	0.5	0.429993429206
CUB044	1	0.49512161284
CUB044	2	0.494068797974
CUB044	3	0.434962752519
CUB044	4	0.49391568241
CUB044	5	0.50579283137
CUB044	6	0.570057878651
CUB044	7	0.466086990102
CUB044	8	0.474506294456
CUB048	0.5	0.422109386129
CUB048	1	0.435379273116
CUB048	2	0.477471219454
CUB048	3	0.487991805061
CUB048	4	0.444975861742
CUB048	5	0.576333117492
CUB048	6	0.520647401156
CUB048	7	0.436150389096
CUB048	8	0.406155154265
CUB049	0.5	0.435126334666
CUB049	1	0.40100227539
CUB049	2	0.40407016459
CUB049	3	0.43612549238
CUB049	4	0.419334273376
CUB049	7	0.600306279266
CUB049	8	0.491387570559
CUB050	1	0.661236778834
CUB050	2	0.458479919989
CUB050	3	0.492898928643
CUB050	4	0.512308684419
CUB050	5	0.407982229823
CUB050	6	0.335169156455
CUB050	7	0.60092215889
CUB050	8	0.531994948782
CUB052	0.5	0.477551802946
CUB052	1	0.428437607662
CUB052	2	0.417561896332
CUB052	3	0.386042086079
CUB052	4	0.392462988256
CUB052	5	0.422472667854
CUB052	6	0.468675139816
CUB052	7	0.496454824387
CUB052	8	0.400429396123
CUB053	0.5	0.456952886995
CUB053	1	0.43688903612
CUB053	2	0.545433493209
CUB053	3	0.459853673379
CUB053	4	0.442894020188
CUB053	5	0.419883233
CUB053	6	0.459080790487
CUB053	7	0.416927255282
CUB053	8	0.569647482651
CUB056	1	0.380141436852
CUB056	2	0.38587996247
CUB056	3	0.449121681015
CUB056	4	0.449629955063
CUB056	5	0.452289829642
CUB056	6	0.402070989775
CUB056	8	0.412004795133
NAU101	1	0.523779473064
NAU101	2	0.657492073112
NAU101	3	0.599703512076
NAU101	4	0.504681340225
NAU101	5	0.349428336676
NAU101	6	0.434726429397
NAU101	8	0.487515233797
NAU101	9	0.476648209921
NAU105	1	0.508679535811
NAU105	2	0.457619238439
NAU105	3	0.542234232945
NAU105	5	0.484223365004
NAU105	6	0.389267477091
NAU105	8	0.406480817603
NAU106	1	0.496211504543
NAU106	2	0.439745709124
NAU106	3	0.478181928397
NAU106	4	0.430465624152
NAU106	5	0.414932939064
NAU106	6	0.415510556006
NAU106	8	0.446732182088
NAU106	9	0.40833403943
NAU107	1	0.491846669723
NAU107	3	0.608080233878
NAU107	4	0.502199534425
NAU107	5	0.685042115695
NAU107	6	0.425894750576
NAU107	8	0.419817783155
NAU107	9	0.384842576601
NAU108	1	0.602057212964
NAU108	2	0.417105659347
NAU108	3	0.59740216335
NAU108	4	0.583838276496
NAU108	5	0.535643636603
NAU108	6	0.589454700073
NAU109	1	0.537835846148
NAU109	2	0.398585379386
NAU109	3	0.366602239667
NAU109	4	0.391626152746
NAU109	5	0.404335538344
NAU109	6	0.502539197984
NAU109	8	0.504386371484
NAU109	9	0.363302063688
NAU110	1	0.36572221715
NAU110	2	0.357945207638
NAU110	3	0.558241338094
NAU110	4	0.503663462626
NAU110	5	0.434726675097
NAU110	6	0.465276071678
NAU110	8	0.436302861534
NAU110	9	0.42599801256
NAU114	1	0.43490616257
NAU114	2	0.39267568873
NAU114	3	0.5320700174
NAU114	4	0.447644675208
NAU114	5	0.463634482197
NAU114	6	0.406207451283
NAU114	8	0.574068405006
NAU114	9	0.348862890586
NAU117	1	0.481658584937
NAU117	2	0.659811658799
NAU117	3	0.520210545279
NAU117	6	0.656503835371
NAU117	7	0.511187747555
NAU117	8	0.510993326529
NAU119	1	0.433481454507
NAU119	2	0.476882369215
NAU119	3	0.513484188777
NAU119	5	0.418553291011
NAU119	6	0.379832242466
NAU119	8	0.468522434714
NAU119	9	0.411779940788
NAU121	1	0.417646044856
NAU121	2	0.521169715216
NAU121	3	0.630560473736
NAU121	4	0.586408501223
NAU121	5	0.364428769882
NAU121	6	0.544062633647
NAU121	8	0.423220031628
NAU121	9	0.466237587454
NAU123	1	0.396376086916
NAU123	2	0.388442847894
NAU123	4	0.426487626995
NAU123	5	0.503486403028
NAU123	6	0.433637217796
NAU123	8	0.460349042904
NAU123	9	0.437294932232
NAU124	1	0.388154561883
NAU124	2	0.422910962041
NAU124	3	0.807003820738
NAU124	4	0.742819494452
NAU124	5	0.445258528809
NAU124	6	0.456780969997
NAU124	8	0.409506754325
NAU124	9	0.495810805541
NAU129	2	0.474498856422
NAU129	3	0.50429786431
NAU129	4	0.463310055622
NAU129	5	0.464053154198
NAU129	6	0.599687346641
NAU129	8	0.426159937065
NAU129	9	0.50033036148
NAU130	1	0.400287862911
NAU130	2	0.386141565204
NAU130	3	0.504228228586
NAU130	4	0.443335258412
NAU130	5	0.393848665106
NAU130	7	0.517681992714
NAU130	8	0.466200346767
NAU130	9	0.458086589
NAU132	1	0.542741181948
NAU132	2	0.41484378016
NAU132	3	0.429232776425
NAU132	4	0.666503864693
NAU132	5	0.485124883983
NAU132	6	0.450399093976
NAU132	8	0.668929951789
NAU132	9	0.656329564792
NAU133	1	0.462616854346
NAU133	2	0.44186508868
NAU133	3	0.392058433049
NAU133	4	0.463845986415
NAU133	5	0.41687054608
NAU133	7	0.484314389679
NAU133	8	0.468901835671
NAU133	9	0.419656867502
NAU136	1	0.423082686819
NAU136	2	0.45854107092
NAU136	3	0.46904239511
NAU136	4	0.459748758586
NAU136	5	0.489851668322
NAU136	6	0.46577230189
NAU136	8	0.454145261529
NAU136	9	0.428105936437
NAU137	3	0.526409477075
NAU137	4	0.446713444107
NAU137	5	0.501547778882
NAU137	6	0.561729551346
NAU137	8	0.463109309119
NAU137	9	0.592919903852
NAU139	1	0.43759116052
NAU139	2	0.427675109913
NAU139	3	0.477461076781
NAU139	4	0.46014320147
NAU139	5	0.422177795755
NAU139	7	0.509593568074
NAU139	8	0.507229582063
NAU139	9	0.486092633445
NAU144	2	0.392831313842
NAU144	3	0.39373802216
NAU144	4	0.41582093421
NAU144	5	0.410247198589
NAU144	7	0.425932776754
NAU144	8	0.464791697649
NAU144	9	0.450784775998
NAU146	1	0.461517493838
NAU146	2	0.446486672926
NAU146	3	0.426735754983
NAU146	4	0.443890661656
NAU146	5	0.516203711364
NAU146	9	0.76547585447
NAU147	1	0.416516158281
NAU147	3	0.51489585638
NAU147	4	0.508360927195
NAU147	5	0.514893382621
NAU147	6	0.511355269596
NAU147	9	0.567708510529
NAU148	1	0.399446268479
NAU148	2	0.429781919066
NAU148	4	0.344300569119
NAU148	5	0.392102715098
NAU148	6	0.409818414967
NAU148	8	0.36175270464
NAU148	9	0.40874584557
NAU149	1	0.451832097342
NAU149	2	0.50575460178
NAU149	3	0.522229707765
NAU149	4	0.492199347762
NAU149	5	0.397559019942
NAU149	7	0.422675640369
NAU149	8	0.377075112882
NAU149	9	0.346561691536
NAU150	1	0.40071624468
NAU150	2	0.452672664057
NAU150	3	0.506128161626
NAU150	4	0.487414942223
NAU150	5	0.470719443749
NAU150	7	0.407717237973
NAU150	8	0.410047199944
NAU150	9	0.408675620955
NAU153	1	0.499371059042
NAU153	2	0.4362947423
NAU153	3	0.390916959834
NAU153	4	0.385698296887
NAU153	5	0.438142054942
NAU153	6	0.406320834125
NAU153	9	0.422897362095
NAU154	1	0.428077460866
NAU154	2	0.478214646779
NAU154	3	0.47594487329
NAU154	4	0.430164541527
NAU154	5	0.432592742341
NAU154	6	0.497415163397
NAU154	8	0.483654207028
NAU154	9	0.47027808713
NAU155	1	0.739203979091
NAU155	2	0.762654685631
NAU155	3	0.58409450743
NAU155	4	0.753873162048
NAU155	5	0.615357630484
NAU155	6	0.54236232655
NAU155	8	0.702116902386
NAU155	9	0.536883488206
NAU156	1	0.64072654633
NAU156	2	0.601928878274
NAU156	3	0.527676157411
NAU156	4	0.531898895944
NAU156	5	0.72273656965
NAU156	8	0.658326203498
NAU157	1	0.420193506768
NAU157	2	0.460274276609
NAU157	3	0.389144492755
NAU157	4	0.464923326806
NAU157	5	0.447661762161
NAU157	6	0.416285405782
NAU157	8	0.406311677516
NAU157	9	0.425413743444
NAU159	1	0.439306476445
NAU159	2	0.500377694689
NAU159	3	0.365519848027
NAU159	4	0.540081466266
NAU159	5	0.406234063901
NAU159	8	0.529537879964
NAU159	9	0.557236474053
NAU160	1	0.564784461719
NAU160	2	0.529857969303
NAU160	3	0.475408010325
NAU160	4	0.481757084082
NAU160	5	0.485077479264
NAU160	8	0.500981132817
NAU160	9	0.460338446448
NAU164	1	0.659484754929
NAU164	2	0.522353947668
NAU164	3	0.438765791987
NAU164	4	0.378229448687
NAU164	5	0.481433498582
NAU164	6	0.429742931525
NCS203	1	0.375764241653
NCS203	2	0.471224681559
NCS203	3	0.501976144083
NCS203	5	0.480817750133
NCS203	6	0.472238030274
NCS203	8	0.490646196481
NCS204	1	0.443631335731
NCS204	2	0.408066955129
NCS204	3	0.390611154125
NCS204	5	0.601520256609
NCS204	6	0.579955251657
NCS204	7	0.439011469766
NCS204	8	0.410938498377
NCS204	9	0.433289808987
NCS212	1	0.531425759708
NCS212	2	0.54703120753
NCS212	3	0.449668911475
NCS212	5	0.466772535724
NCS212	6	0.488416156756
NCS212	7	0.507528898956
NCS212	9	0.615907072267
NCS213	1	0.580776523461
NCS213	2	0.422253440205
NCS213	3	0.442323665929
NCS213	5	0.425141018919
NCS213	6	0.451027024151
NCS213	7	0.577926145469
NCS213	8	0.595166504278
NCS214	1	0.513526267369
NCS214	2	0.447429823059
NCS214	5	0.542543276837
NCS214	6	0.617793683383
NCS214	7	0.511962553858
NCS214	8	0.583390094246
NCS233	2	0.421618483673
NCS233	5	0.489750061098
NCS233	6	0.479486437838
NCS233	7	0.395875205954
NCS233	8	0.508448442232
NCS233	9	0.494699824784
NCS237	1	0.43312726663
NCS237	2	0.442354310369
NCS237	3	0.405464893464
NCS237	6	0.403557862655
NCS237	7	0.469577657702
NCS237	9	0.452391425119
NCS248	1	0.55675463126
NCS248	2	0.571512719723
NCS248	3	0.591248219737
NCS248	6	0.474564579817
NCS248	7	0.536153732207
NCS248	8	0.520622491465
NCS248	9	0.469615141163
NCS253	1	0.431336191569
NCS253	2	0.448777489486
NCS253	3	0.709334962374
NCS253	5	0.829152482071
NCS253	6	0.403852858881
NCS253	7	0.447434801655
NCS253	8	0.41664952807
NCS253	9	0.478516901571
NCS255	1	0.54926507603
NCS255	2	0.599906310891
NCS255	3	0.706336907943
NCS255	5	0.672880266257
NCS255	6	0.568145270129
NCS255	7	0.567810512311
NCS255	8	0.465861171796
NCS255	9	0.505564918994
NCS263	1	0.527602949071
NCS263	2	0.449238640724
NCS263	5	0.514367730797
NCS263	6	0.549548086377
NCS263	7	0.544422926411
NCS263	8	0.561469698756
NCS263	9	0.491995682979
