Feature_id	Mean_decrease_in_accuracy	Standard_deviation
139920	0.00379982202704189	0.00036415600626524
246477	0.00334226210089923	0.000373930079335374
318598	0.00327950274435008	0.000453581499436546
359961	0.00291403840319218	0.000247055930752231
321584	0.00271540544931117	0.000249338279490984
2862781	0.00226854934111764	0.000327979227645355
519673	0.00205721534416402	0.000357085043902386
835964	0.00197102361527156	0.000120776347149134
471141	0.0019465183186039	0.000356104826069082
970302	0.00181904874222094	0.00062216806299698
252119	0.00160259204204672	0.000428300646023649
60136	0.00158263815643971	0.000253549484467877
941733	0.00155746467268501	0.000173897481921317
299281	0.00151313131740049	0.000187307853235249
6378	0.00150236647811407	0.000228894844036465
3801267	0.00150162319864965	0.000261521042458919
1042479	0.00146775379292881	0.000245763224821156
255161	0.00146361178123303	0.000302362740513709
74655	0.00143678679572614	0.000252194295681802
134792	0.00139862704268249	0.000345203275974895
264723	0.00138442435030258	0.000134914878673162
1082607	0.00131925034630932	0.000474925474554702
20360	0.00131173694392484	9.92687276186436e-05
198792	0.00129843864437395	0.000370913016439054
1065569	0.00125299062596831	0.000321729578678297
244710	0.00122860686566307	0.0001339547702514
60251	0.00121596287250473	0.000263745795907125
526872	0.00120913182171382	0.000108736225272931
51535	0.0011352969104281	0.000159245273053518
2045	0.00111351006987194	0.000237932659568041
393051	0.00110476699449854	0.000264374049767285
561636	0.00107352159655932	0.000146962693671801
342427	0.00105582333745458	0.000152443576963107
952082	0.00105403075537884	0.000296685564258803
350105	0.00105184064027535	0.000276943008395685
4200871	0.00102370827803512	7.11745436100931e-05
864640	0.00102269298885076	0.00031403206826845
13354	0.00100716012420106	8.43950544908191e-05
505587	0.000998857299558653	0.000161637871296024
652802	0.000985114462495194	0.000257447559307044
582722	0.00097737419153528	0.000278923691095986
3940440	0.000943192996690708	0.000196611744974158
4030370	0.000931524319278814	0.000379881611100993
1080820	0.00092562129691978	0.000392536209297931
1084540	0.000916663359003062	0.00025761859799684
210201	0.000914723514016013	0.000241170112839683
958078	0.000913043330434465	0.000154520219692819
73021	0.000909736081147651	0.000202997287931217
470207	0.000898571916569742	0.000134133803990814
28952	0.000886309058219317	0.000240555580233421
807172	0.000881336990371609	0.000116435606978292
530206	0.000879070565748845	0.000128568875461404
504699	0.000876994093015705	0.000114470428973699
189282	0.000868261590117953	0.000185554984229022
198190	0.000865094056093359	0.000200626981517974
571908	0.000848439047240196	0.000210804046443115
437047	0.00082855207608063	0.000227516585515994
370432	0.00081534193775362	0.000258411033480299
1057169	0.000806498920393547	0.000255493029089245
328617	0.000787298030859609	8.61355204275307e-05
63123	0.0007763673709923	0.000215187924357165
107252	0.000773701226914172	0.000303497462625387
190597	0.000755861009891788	0.00011645871176171
1866742	0.000729015809895658	0.000209859122628864
1110594	0.000728009725119258	0.000120280276780927
1017181	0.000725479321961321	0.000126806350944399
70038	0.000681826198853848	0.000248739839370108
195635	0.000675114957883554	0.000117177532939028
1101669	0.000671062388749305	0.000203649707502625
148259	0.000663917858032166	0.000164461780821352
987439	0.000658915938117984	0.000174333039536808
132328	0.000651371721575919	0.000303874901190917
343709	0.000641511335820643	0.000186921980332678
82283	0.000630306334031376	0.000165401702226304
909523	0.000622524475094054	6.10505030783447e-05
175844	0.000622451085240512	0.000108685400990587
176108	0.000617597349028727	0.000118472784947359
189422	0.000616972748174193	0.000178473108206818
633624	0.00061617176274367	8.06137900527177e-05
470477	0.000616074879751761	0.000271420912258947
565812	0.000615535259529357	0.000181467911157285
353278	0.000612664844717229	0.000101681012973223
467605	0.000610297696426494	0.000170202031013071
3827235	0.000602962771614755	0.000195053486574169
83011	0.00060290107291715	0.000289993848220949
1602307	0.00060098382410872	0.000153964123235736
525942	0.000596924814901454	0.000210415437719992
179402	0.000581469962708298	0.000129029142392851
780555	0.000580766988521979	0.000143298323220034
176942	0.000575308375687085	0.000155665302907368
504674	0.000574338099862785	0.000172849446750188
93000	0.000561595396007936	0.000176179321048832
180119	0.000560860061042331	0.000130885632494337
155546	0.0005569201528254	0.000170330169016915
227285	0.000548648699672561	0.000191009506108322
132101	0.00054657358567237	9.10758975922539e-05
764322	0.000542169625863842	0.000168866657007465
180785	0.000537765569762513	0.000129913869231872
1130519	0.000532856954739049	0.000185730469355596
362120	0.000529283881177729	0.000107478561377766
74391	0.000529082130558177	0.000151192180970584
510422	0.000524534827694883	0.000212016509272544
3445563	0.000522470377409028	9.85177457241046e-05
59566	0.000515333999331176	9.33481942700648e-05
195828	0.000513582220556728	0.000147397073372558
133380	0.00051238155311595	7.83442730482353e-05
911016	0.000510653745621757	0.000209115701994614
180665	0.000509941574056571	0.000145032335395275
