2	3	4	5	6	7	
persMeans	0.21172927	0.151766731	0.121741869	0.103202727	0.090369883	0.080833136
persMeans	0.104185651	0.065741753	0.049241063	0.040070904	0.034273217	0.030303445
persMeans	0.266513761	0.206487549	0.1772346	0.159190695	0.146625164	0.137155963
persMeans	0.164972162	0.117154269	0.094970087	0.081837673	0.072971781	0.066388284
persMeans	0.150922237	0.106938911	0.0875166	0.076629988	0.0696642	0.064774236
persMeans	0.152936508	0.102102041	0.079709751	0.066816327	0.058312925	0.052285714
persMeans	0.136533021	0.094366403	0.075500648	0.064209764	0.056315063	0.050292654
persMeans	0.168003342	0.113283208	0.088646617	0.074686717	0.065538847	0.05877193
persMeans	0.169470861	0.120397464	0.097000732	0.082874676	0.073299195	0.066343575
persMeans	0.10425265	0.065064336	0.048434086	0.039173863	0.033295183	0.029254673
persMeans	0.110476902	0.071388563	0.054315587	0.044262776	0.037447989	0.032393577
persMeans	0.203231991	0.147826427	0.122366997	0.107550443	0.097664045	0.09045467
persMeans	0.153586426	0.10255849	0.079211051	0.065891661	0.057420108	0.051611622
persMeans	0.186729118	0.13579235	0.114145199	0.101814988	0.093403591	0.087021858
persMeans	0.178612181	0.127422214	0.104183222	0.090582146	0.081392506	0.074490087
persMeans	0.150804163	0.103429518	0.083235572	0.071617786	0.064143803	0.05910596
persMeans	0.16723479	0.117787419	0.095196777	0.081654788	0.072358227	0.065075922
persMeans	0.14473861	0.098693052	0.078376562	0.06633853	0.058123908	0.052210724
persMeans	0.158198086	0.110440075	0.088081862	0.074824624	0.065935438	0.059519351
persMeans	0.145496129	0.097572132	0.076059113	0.063335679	0.054503871	0.047783251
persMeans	0.162460876	0.115536972	0.094497541	0.082501956	0.074782025	0.069444444
persMeans	0.146989836	0.099868759	0.078789233	0.06645817	0.058304479	0.052580141
persMeans	0.159038373	0.110049699	0.08857407	0.076365498	0.068337626	0.062523116
persMeans	0.223784557	0.15488674	0.123148274	0.104937431	0.093201008	0.085067789
persMeans	0.158717782	0.109584146	0.088577926	0.076878152	0.069326093	0.063986355
persMeans	0.232080509	0.17103358	0.142857143	0.126294634	0.115187924	0.107054837
persMeans	0.175547997	0.118537415	0.091099773	0.074640967	0.063917234	0.056547619
persMeans	0.237871055	0.177936592	0.149138466	0.131539029	0.119399608	0.110363135
persMeans	0.190656225	0.135349716	0.110450986	0.095868215	0.086281393	0.079395085
persMeans	0.22105341	0.166688859	0.141176844	0.125581236	0.114691522	0.106458056
persMeans	0.118293506	0.079445119	0.06301568	0.054022257	0.048365446	0.04446132
persMeans	0.186251118	0.13273561	0.110438413	0.098065166	0.090143155	0.084551148
persMeans	0.245038477	0.182954348	0.153931609	0.136434647	0.124457559	0.115431349
persMeans	0.289980905	0.220538591	0.185378412	0.16329088	0.14806148	0.137098699
persMeans	0.198117069	0.138545504	0.111474962	0.096557056	0.087597217	0.082139446
persMeans	0.232529375	0.169202226	0.137868481	0.118600976	0.105339105	0.095238095
persMeans	0.173970608	0.118992453	0.09302264	0.077154773	0.066000265	0.057344764
persMeans	0.14367106	0.098513376	0.077639183	0.065289872	0.056993802	0.050979315
persMeans	0.129367615	0.067396927	0.040286019	0.024950555	0.015061616	0.008519702
persMeans	0.197966077	0.146214501	0.12380131	0.111203515	0.103215672	0.09774328
persMeans	0.209291617	0.145966675	0.116018092	0.098299625	0.086448199	0.077857427
persMeans	0.12541404	0.078961428	0.059600385	0.049350892	0.043113581	0.038893044
persMeans	0.147544494	0.092961835	0.069734463	0.057235652	0.049609784	0.044470353
persMeans	0.121832718	0.082568969	0.065881802	0.056252563	0.049762783	0.04499795
persMeans	0.160857835	0.11117797	0.087584753	0.073151163	0.063252159	0.056051096
persMeans	0.122886133	0.078447952	0.058633525	0.04679587	0.038707253	0.032663159
persMeans	0.126424726	0.081969792	0.062578041	0.051709671	0.044674698	0.039647577
persMeans	0.165973872	0.117577197	0.094316254	0.080123855	0.070410587	0.063390736
persMeans	0.170859001	0.120208761	0.095449953	0.080106581	0.069472964	0.061487566
persMeans	0.285471331	0.223552686	0.19357675	0.175771669	0.1639074	0.155288306
persMeans	0.168733961	0.117194183	0.095594525	0.083547191	0.075278015	0.068862275
persMeans	0.216568047	0.159678783	0.134201183	0.118956044	0.108284024	0.100147929
persMeans	0.138530003	0.095730282	0.077628755	0.067067252	0.059677618	0.054024309
persMeans	0.169864818	0.118427082	0.096070569	0.083614962	0.075610036	0.069967923
persMeans	0.191568219	0.125801648	0.095840365	0.078692214	0.067805023	0.060458652
persMeans	0.154710701	0.099257552	0.075381464	0.061904762	0.053149002	0.046953405
persMeans	0.222591498	0.162182598	0.134111744	0.117570514	0.106597735	0.098801904
persMeans	0.129752805	0.08304378	0.061729376	0.049128859	0.04067805	0.03457262
persMeans	0.15307228	0.102035289	0.078780375	0.065314967	0.056608884	0.050650054
persMeans	0.150078305	0.105120461	0.085511752	0.074413593	0.067189487	0.062087867
persMeans	0.133873664	0.083109439	0.060387401	0.047145672	0.038375425	0.032121321
persMeans	0.157008214	0.108501946	0.087452288	0.075066395	0.066614786	0.060350195
persMeans	0.174766814	0.126804124	0.105191458	0.092047128	0.082474227	0.074742268
persMeans	0.179286907	0.118113523	0.090007155	0.07373897	0.06296208	0.05519616
