2	3	4	5	6	7	
persMeans	0.927513228	0.908333333	0.892063492	0.878306878	0.866666667	0.856746032
persMeans	0.985	0.9775	0.97	0.9625	0.955	0.9475
persMeans	0.989473684	0.984210526	0.978947368	0.973684211	0.968421053	0.963157895
persMeans	0.914082687	0.880952381	0.853266888	0.830195644	0.810908084	0.794573643
persMeans	0.887981859	0.845748299	0.810398445	0.780450275	0.754616132	0.731802721
persMeans	0.935400517	0.915503876	0.896124031	0.877260982	0.858914729	0.841085271
persMeans	0.918650794	0.90327381	0.895634921	0.891865079	0.889880952	0.888888889
persMeans	0.920634921	0.881904762	0.843809524	0.806349206	0.76952381	0.733333333
persMeans	0.741666667	0.7	0.668253968	0.640277778	0.614583333	0.590972222
persMeans	0.736338798	0.675644028	0.627764767	0.587171481	0.551327088	0.51867031
persMeans	0.714506173	0.662037037	0.614197531	0.570987654	0.532407407	0.49845679
persMeans	0.988304094	0.98245614	0.976608187	0.970760234	0.964912281	0.959064327
persMeans	0.925087108	0.911149826	0.902787456	0.896341463	0.890243902	0.884146341
persMeans	0.964646465	0.953102453	0.943963444	0.936267436	0.929292929	0.922558923
persMeans	0.929723502	0.898041475	0.868663594	0.841589862	0.816820276	0.794354839
persMeans	0.770531401	0.721273292	0.678743961	0.641131815	0.607401656	0.576690821
persMeans	0.886734694	0.840306122	0.798367347	0.759693878	0.723469388	0.689285714
persMeans	0.713947991	0.656737589	0.610233029	0.570753124	0.536372847	0.505673759
persMeans	0.885714286	0.842857143	0.8	0.757142857	0.714285714	0.671428571
persMeans	0.99031339	0.986324786	0.982905983	0.98005698	0.977777778	0.976068376
persMeans	0.537777778	0.483174603	0.437777778	0.397777778	0.361428571	0.327777778
persMeans	1	1	1	1	1	1
persMeans	0.897530864	0.882638889	0.871957672	0.863536155	0.856481481	0.850231481
persMeans	0.857142857	0.826870748	0.802947846	0.784126984	0.769387755	0.757936508
persMeans	0.933862434	0.925396825	0.917460317	0.91005291	0.903174603	0.896825397
persMeans	0.954954955	0.936936937	0.920849421	0.906048906	0.892020592	0.878378378
persMeans	1	1	1	1	1	1
persMeans	0.982491582	0.974747475	0.967676768	0.961279461	0.955555556	0.950505051
persMeans	0.939506173	0.922222222	0.905555556	0.888888889	0.872222222	0.855555556
persMeans	0.968614719	0.960497835	0.954978355	0.950757576	0.946969697	0.943181818
persMeans	0.621428571	0.54	0.485	0.442857143	0.407142857	0.375
persMeans	0.964646465	0.953102453	0.943963444	0.936267436	0.929292929	0.922558923
persMeans	0.942279942	0.917748918	0.896103896	0.877344877	0.861471861	0.848484848
persMeans	0.849702381	0.799107143	0.759821429	0.729166667	0.705357143	0.6875
persMeans	0.970679012	0.964285714	0.960097002	0.956790123	0.953703704	0.950617284
persMeans	0.933080808	0.909902597	0.890512266	0.873556999	0.858225108	0.844065657
persMeans	0.93495935	0.912891986	0.891986063	0.871080139	0.850174216	0.829268293
persMeans	0.969638243	0.955426357	0.941860465	0.928940568	0.916666667	0.90503876
persMeans	0.988603989	0.982905983	0.977207977	0.971509972	0.965811966	0.96011396
persMeans	0.971491228	0.958333333	0.945906433	0.934210526	0.923245614	0.913011696
persMeans	0.645962733	0.559782609	0.49068323	0.43439441	0.388975155	0.35326087
persMeans	0.87593985	0.840695489	0.812030075	0.787593985	0.766917293	0.75
persMeans	0.952991453	0.934676435	0.918396418	0.903337403	0.888888889	0.874643875
persMeans	0.881205674	0.848024316	0.824214792	0.806484296	0.792806484	0.781914894
persMeans	0.953174603	0.942857143	0.933333333	0.923809524	0.914285714	0.904761905
persMeans	0.857881137	0.818383167	0.789221115	0.766149871	0.746677741	0.729328165
persMeans	0.899621212	0.879329004	0.862193362	0.847222222	0.833603896	0.820707071
persMeans	0.983752621	0.976415094	0.969601677	0.963312369	0.95754717	0.95230608
persMeans	0.870967742	0.819354839	0.775115207	0.737327189	0.705069124	0.677419355
persMeans	0.877112135	0.823963134	0.775115207	0.729646697	0.686635945	0.64516129
persMeans	0.657142857	0.631071429	0.614285714	0.599642857	0.585714286	0.5725
persMeans	0.952380952	0.931034483	0.911330049	0.893267652	0.876847291	0.862068966
persMeans	0.920454545	0.892316017	0.867424242	0.84469697	0.823863636	0.804924242
persMeans	0.96969697	0.954545455	0.939393939	0.924242424	0.909090909	0.893939394
persMeans	0.942857143	0.928571429	0.914285714	0.9	0.885714286	0.871428571
persMeans	0.966820988	0.962962963	0.959876543	0.956790123	0.953703704	0.950617284
persMeans	0.961382114	0.951509872	0.943089431	0.93495935	0.926829268	0.918699187
persMeans	0.975369458	0.964901478	0.955665025	0.947660099	0.9408867	0.935344828
persMeans	0.893410853	0.86406423	0.840346992	0.820782577	0.804263566	0.79005168
persMeans	0.968013468	0.954545455	0.942760943	0.932659933	0.924242424	0.917508418
persMeans	0.89781746	0.88452381	0.875	0.867063492	0.860119048	0.854166667
persMeans	0.921146953	0.902841782	0.887352791	0.874295955	0.86328725	0.853942652
persMeans	0.958333333	0.943922306	0.932330827	0.922723475	0.914473684	0.907163743
persMeans	0.80625	0.749107143	0.701785714	0.662053571	0.628571429	0.6
persMeans	0.945767196	0.920634921	0.896825397	0.874338624	0.853174603	0.833333333
persMeans	0.979591837	0.969387755	0.959183673	0.948979592	0.93877551	0.928571429
persMeans	0.991111111	0.986666667	0.982222222	0.977777778	0.973333333	0.968888889
persMeans	0.873015873	0.850340136	0.83015873	0.811111111	0.792857143	0.775396825
persMeans	0.834920635	0.79484127	0.759047619	0.726587302	0.696825397	0.669444444
persMeans	0.86550152	0.835866261	0.810030395	0.787993921	0.769756839	0.755319149
persMeans	0.983870968	0.975806452	0.967741935	0.959677419	0.951612903	0.943548387
persMeans	0.859022556	0.803571429	0.757518797	0.720394737	0.691729323	0.671052632
persMeans	0.883458647	0.842575188	0.808270677	0.778665414	0.752819549	0.730263158
persMeans	0.966524217	0.950854701	0.935897436	0.921652422	0.908119658	0.895299145
persMeans	0.83686067	0.785525321	0.743764172	0.709372638	0.680839002	0.65696649
persMeans	0.925170068	0.900935374	0.879251701	0.859268707	0.840986395	0.824404762
persMeans	0.967741935	0.951612903	0.935483871	0.919354839	0.903225806	0.887096774
persMeans	0.930555556	0.899702381	0.871031746	0.844246032	0.819047619	0.795138889
persMeans	0.993265993	0.98989899	0.986531987	0.983164983	0.97979798	0.976430976
persMeans	0.865800866	0.835497835	0.80952381	0.787878788	0.770562771	0.757575758
Average	0.902956369	0.877333295	0.855646414	0.836594509	0.819545466	0.804138754
StDev	0.093893436	0.110039567	0.12311491	0.134295096	0.144065788	0.152700939
SEM	0.010497605	0.012302798	0.013764665	0.015014648	0.016107045	0.017072484
