2	3	4	5	6	7	
persMeans	0.755277778	0.684285714	0.633095238	0.595555556	0.567619048	0.546666667
persMeans	0.726222222	0.6255	0.540571429	0.468333333	0.406761905	0.354333333
persMeans	0.908888889	0.880833333	0.85947619	0.842579365	0.828714286	0.817
persMeans	0.595833333	0.4975	0.413412698	0.336031746	0.26297619	0.193055556
persMeans	0.983333333	0.98	0.977666667	0.975833333	0.974333333	0.973083333
persMeans	0.93	0.910119048	0.894920635	0.882777778	0.872738095	0.864166667
persMeans	0.740888889	0.664083333	0.605666667	0.559166667	0.520904762	0.488833333
persMeans	0.983214286	0.975892857	0.969285714	0.963392857	0.958214286	0.95375
persMeans	0.7475	0.67797619	0.622936508	0.575634921	0.532857143	0.493055556
persMeans	0.821666667	0.777619048	0.747380952	0.724761905	0.706190476	0.689722222
persMeans	0.534444444	0.457142857	0.404603175	0.365555556	0.335357143	0.311666667
persMeans	0.761666667	0.694404762	0.642142857	0.600634921	0.5675	0.540833333
persMeans	0.835714286	0.794642857	0.765285714	0.741607143	0.720357143	0.7
persMeans	0.463888889	0.370714286	0.309285714	0.263650794	0.227380952	0.1975
persMeans	0.631071429	0.539464286	0.469714286	0.414642857	0.370714286	0.33625
persMeans	0.808055556	0.757738095	0.724206349	0.701269841	0.685119048	0.673611111
persMeans	0.893214286	0.855892857	0.825285714	0.799464286	0.777142857	0.7575
persMeans	0.751666667	0.665238095	0.596666667	0.541904762	0.497857143	0.462222222
persMeans	0.634642857	0.508392857	0.408428571	0.329107143	0.266428571	0.2175
persMeans	0.95	0.931428571	0.915857143	0.9025	0.890714286	0.88
persMeans	0.585714286	0.448214286	0.336285714	0.24125	0.1575	0.08125
persMeans	0.8325	0.779404762	0.738412698	0.705714286	0.678809524	0.656111111
persMeans	0.861111111	0.823083333	0.795333333	0.774126984	0.757190476	0.743083333
persMeans	0.828888889	0.790333333	0.762285714	0.739563492	0.72	0.702666667
persMeans	0.843555556	0.813	0.791428571	0.774563492	0.760095238	0.746833333
persMeans	0.7475	0.659285714	0.589	0.533035714	0.488928571	0.455
persMeans	0.649722222	0.555	0.486984127	0.435873016	0.395595238	0.3625
persMeans	0.97	0.957666667	0.946714286	0.936904762	0.928047619	0.92
persMeans	0.853111111	0.7965	0.747904762	0.705555556	0.668095238	0.6345
persMeans	0.927857143	0.898035714	0.870714286	0.845357143	0.821785714	0.8
persMeans	0.856666667	0.798333333	0.747063492	0.701904762	0.662142857	0.627222222
persMeans	0.744285714	0.670285714	0.618285714	0.580952381	0.552857143	0.53
persMeans	0.824166667	0.779404762	0.748730159	0.726984127	0.711071429	0.698888889
persMeans	0.748571429	0.657142857	0.583285714	0.524285714	0.478214286	0.44375
persMeans	0.656190476	0.574857143	0.517142857	0.471428571	0.432857143	0.4
persMeans	0.858611111	0.791904762	0.727142857	0.663888889	0.601785714	0.540555556
persMeans	0.863333333	0.818690476	0.78452381	0.757857143	0.736428571	0.718611111
persMeans	0.763611111	0.688928571	0.631825397	0.587380952	0.552142857	0.523611111
persMeans	0.666666667	0.565714286	0.49	0.43047619	0.381428571	0.34
persMeans	0.846071429	0.790178571	0.744714286	0.7075	0.676785714	0.65125
persMeans	0.606388889	0.472142857	0.36468254	0.277777778	0.206785714	0.148333333
persMeans	0.943214286	0.919285714	0.897857143	0.878571429	0.861071429	0.845
persMeans	0.683888889	0.575714286	0.485714286	0.407857143	0.338333333	0.274722222
persMeans	0.751428571	0.655357143	0.571	0.495714286	0.427857143	0.36625
persMeans	0.913888889	0.88297619	0.857936508	0.837619048	0.821190476	0.808055556
persMeans	0.604722222	0.503928571	0.436269841	0.388809524	0.353333333	0.325
