Feature_id	Mean_decrease_in_accuracy	Standard_deviation
471085	6.52829159834218e-05	0.000132914544644249
469663	6.51500805884363e-05	7.2414006532325e-05
1009894	6.48429817457753e-05	3.78732240066064e-05
105101	6.46400452013411e-05	5.47586880554741e-05
107484	6.46222915828319e-05	7.63975026408789e-05
519689	6.35964286154301e-05	5.65248676416389e-05
2627856	6.33247502510126e-05	5.8209732250612e-05
368769	6.26744803612018e-05	0.000142400639599169
9356	6.25062497998953e-05	6.98496299204726e-05
296052	6.20295645840915e-05	7.39437656733722e-05
366059	6.17684786559385e-05	6.87065803886939e-05
743755	6.12315848246247e-05	5.46385613261029e-05
12589	6.11883475620114e-05	5.56166775772844e-06
808486	6.09806826276341e-05	8.15934470716983e-05
469852	6.07903290855501e-05	0.000108744369772922
535825	6.04681102061606e-05	8.09359342005808e-05
191595	6.01690917490907e-05	5.30749494436839e-05
4271700	6.01345436597472e-05	7.87258928185247e-05
495394	6.01336636161732e-05	4.60427576535198e-05
1096738	6.00362643984955e-05	7.79745754636113e-05
22691	5.97052274714339e-05	8.38180397334529e-05
250116	5.96843319212854e-05	0.000115211513012572
1031360	5.95599727788851e-05	6.0613889602349e-05
422910	5.95267852268486e-05	5.95567961580061e-05
251473	5.91714828736924e-05	9.32701611774145e-05
6733	5.90414418719925e-05	0.000146303962581045
370432	5.90142806112721e-05	4.35238709585045e-05
291811	5.90020939202254e-05	6.9306927482991e-05
4062649	5.87665061407831e-05	9.16250512498634e-05
342711	5.86842210101748e-05	3.7981657383575e-05
818468	5.86244100539129e-05	7.90797394520412e-05
3464845	5.85086221112254e-05	0.000176136879920936
74391	5.83666819171687e-05	6.53699312126834e-05
227285	5.82879409562934e-05	4.81118681390773e-05
154459	5.8016674550518e-05	5.71762199895925e-05
191237	5.7242084973834e-05	5.34343619966807e-05
462229	5.71759504948174e-05	0.000143681838596499
63166	5.68809946166254e-05	0.000101309991432476
757229	5.6690043685735e-05	8.41052888134011e-05
255169	5.65603954897296e-05	5.32539487658082e-05
180509	5.64851807400802e-05	8.49063506563799e-05
31123	5.63052258490961e-05	3.16018046982515e-05
14962	5.62235959034355e-05	4.83042106981821e-05
559527	5.59003823333102e-05	0.000100797161446414
222868	5.58098212228082e-05	2.77063749719714e-05
147604	5.57794024900369e-05	0.000118995057281728
248535	5.56143700772941e-05	3.78009862694581e-05
249899	5.53601039901136e-05	3.74118195537784e-05
217942	5.53407530399451e-05	7.49120127796918e-05
150743	5.53352638869273e-05	6.5569460172354e-05
1953124	5.52127841921705e-05	9.45174626351185e-05
3884	5.51688516604971e-05	6.5953774140361e-05
824156	5.51031041918062e-05	5.59275628935506e-05
163755	5.48539664887439e-05	4.15019361095389e-05
80455	5.46422381068525e-05	8.46997156434944e-05
106565	5.44476554193708e-05	6.36009464990914e-05
1050608	5.41634047668686e-05	0.00011927463160828
936454	5.40179775994648e-05	4.1323652477999e-05
29566	5.36877337125454e-05	7.89693142355658e-05
382625	5.35316047978041e-05	6.35420315238235e-05
578726	5.32325740130948e-05	0.000103247286256531
526718	5.31861539490075e-05	0.000112038198556013
682830	5.31101952715451e-05	5.36967666737669e-05
573426	5.30064557001816e-05	7.7359124280946e-05
153751	5.29059477777345e-05	4.77944404914895e-05
469602	5.27875077790898e-05	9.492638051945e-05
255367	5.26725727877167e-05	5.85265811439014e-05
1937180	5.25442042315243e-05	5.14420080114518e-05
3849735	5.25440938311563e-05	2.95484651331425e-05
7151	5.23771674616451e-05	0.000142893329147899
447942	5.192905104165e-05	6.87923282483907e-05
1084906	5.184412241375e-05	8.91615639835129e-05
579698	5.15963447940028e-05	5.63766804172127e-05
820599	5.15530594168073e-05	5.99792102941169e-05
215539	5.05665045809676e-05	3.89405411535325e-05
212995	5.01010845422694e-05	7.42516802726047e-05
364655	4.99511530582913e-05	8.67813432353526e-05
3151583	4.97621910084288e-05	0.000104861805861497
3584776	4.96267557433201e-05	5.78753944770046e-05
213952	4.96026968221284e-05	0.000111497417226071
32882	4.95809879125016e-05	3.97875429700418e-05
306356	4.93729696680126e-05	3.20682145518891e-05
245980	4.87661880185776e-05	6.3295192293142e-05
276631	4.87470929801716e-05	3.55557132365066e-05
1560939	4.8609818170003e-05	4.35921051935562e-05
676957	4.8150458650297e-05	0.000128776655210554
467388	4.77082433805876e-05	6.79308326739857e-05
360826	4.7691258205923e-05	3.99964311450137e-05
3823564	4.76435096565113e-05	9.37927706789871e-05
2196	4.76175563663636e-05	7.04685627459534e-05
470975	4.75845593722948e-05	7.55482561377427e-05
110675	4.75356740018965e-05	9.25912668341315e-05
189282	4.74019481321009e-05	6.18094531346049e-05
799884	4.7242003814164e-05	9.20126785502946e-05
1005721	4.7187830975259e-05	3.14818942417202e-05
100073	4.70379446114574e-05	7.59235260658707e-05
982312	4.67549038415747e-05	2.72817255234879e-05
12290	4.67091974151373e-05	5.33888191378078e-05
1085758	4.66912886918807e-05	0.000101564803064765
824855	4.66777213922768e-05	1.98858196709559e-05
141145	4.65934067217062e-05	4.47208394819154e-05
1130732	4.59806472676771e-05	7.06748503291718e-05
3229180	4.58707364051329e-05	7.95234174493263e-05
204955	4.57174593850631e-05	3.87964076815252e-05
820086	4.56438781771769e-05	9.85311172622367e-05
24259	4.56079563427619e-05	6.57503587789446e-05
833206	4.53410528005294e-05	3.76866141372934e-05
12560	4.51701959668036e-05	9.82762840342383e-05
362120	4.50760037584289e-05	7.75035949275997e-05
314128	4.4804912506048e-05	5.9108298415955e-05
162320	4.45028424939772e-05	3.38936386468652e-05
1071244	4.44696957828436e-05	6.24881794336134e-05
121361	4.4208596925079e-05	3.54641807005227e-05
566219	4.38210145988471e-05	6.8635949622657e-05
12926	4.38034567618093e-05	2.54448943988987e-05
107751	4.35474817465199e-05	1.3747743011306e-05
97342	4.33805134807619e-05	1.54857326363826e-05
237108	4.32897239583134e-05	8.68176943766491e-05
647097	4.31195282264996e-05	3.66792201036738e-05
36255	4.30623472355194e-05	5.88945585968545e-05
1144624	4.30617599886467e-05	5.43023027701302e-05
216576	4.29901257205325e-05	4.30481209621144e-05
184670	4.29036762590679e-05	5.26621608939207e-05
308944	4.26940815276206e-05	3.42087691519325e-05
41749	4.26656841206333e-05	0.000117080057701899
1895390	4.24679624456981e-05	4.58415486364151e-05
916847	4.19800415897355e-05	2.66585639594313e-05
566717	4.19784275220056e-05	5.15102784320685e-05
305760	4.16244534406666e-05	5.86294904785235e-05
336003	4.11490283798156e-05	0.000109008048193425
470693	4.09324292429933e-05	3.8417410577359e-05
399586	4.08817241027048e-05	6.80651935790085e-05
263363	4.04783654800488e-05	6.01303635065736e-05
366401	4.04321372991384e-05	2.85069167989585e-05
226964	4.01890554091464e-05	8.16457877956058e-05
105198	4.01170018214042e-05	9.67357938455795e-05
556158	3.99023684478229e-05	4.93832371655823e-05
905211	3.98703108491504e-05	0.000112631052820473
945061	3.9500123305711e-05	8.30953754367212e-05
88603	3.89531610784285e-05	4.05469965643139e-05
2185	3.89045963098768e-05	7.44380740244126e-05
540399	3.8859412690498e-05	1.41540607030966e-05
422295	3.87547392954543e-05	3.61092577831331e-05
133075	3.84731156654042e-05	6.3178916805045e-05
254339	3.73237057641784e-05	9.54173766912231e-05
36224	3.72952333535484e-05	5.66310379533927e-05
131051	3.72204576254611e-05	2.62340354789757e-05
143124	3.7097714375425e-05	4.48575059678813e-05
582252	3.69266480063951e-05	8.25294537985556e-05
140772	3.64949034787268e-05	4.90802473475798e-05
586013	3.64340773533589e-05	6.04747406897181e-05
575272	3.59244867729088e-05	5.85978047207632e-05
935753	3.59056155277697e-05	4.1248846253746e-05
666515	3.57297662478496e-05	7.14782326334888e-05
38227	3.56450722035078e-05	6.85474967006337e-05
495017	3.5407372708648e-05	4.46993294952635e-05
78890	3.53695328199322e-05	2.8377693462719e-05
688934	3.53221954323777e-05	8.35228686406805e-05
200489	3.52790122625943e-05	0.000166805404447114
52354	3.51950676053481e-05	2.90260071611816e-05
573976	3.50070418887096e-05	0.000109829373726632
169832	3.49894194099286e-05	5.40512639696956e-05
128192	3.49536535367549e-05	5.63049460691604e-05
13806	3.48871349449069e-05	6.19485812123285e-05
47990	3.47035297945388e-05	8.93620089323498e-05
227447	3.45494807061975e-05	3.67859095876663e-05
148846	3.42960983745276e-05	5.28884729570717e-05
1839271	3.42800697172383e-05	0.000135879797046252
555741	3.42402490787159e-05	4.76468880206599e-05
1101021	3.3976426039147e-05	2.01760976382105e-05
71074	3.38977639608324e-05	2.1300702593519e-05
810522	3.35733397621841e-05	7.36723290559161e-05
15053	3.29339770963497e-05	8.4742523946417e-05
530569	3.27714139554429e-05	4.37395724542763e-06
92535	3.26730141831567e-05	0.000127796105138365
137637	3.24453920605978e-05	2.30351047978572e-05
520366	3.24022856635547e-05	0.000109304099137304
35624	3.23801029913009e-05	6.54400550190136e-05
274401	3.22869560379792e-05	3.68534611044059e-05
1117222	3.22363672709679e-05	2.87980819637032e-05
2183687	3.22118393852947e-05	3.0025057238879e-05
1124370	3.22005461378541e-05	0.000181943937446433
354988	3.20993210205825e-05	6.52256046196844e-05
925031	3.1958003199923e-05	5.51102376052272e-05
226283	3.1905221903556e-05	6.35743361811895e-05
85594	3.14816390916692e-05	4.6028060140456e-05
221734	3.14580319460954e-05	2.28988096544462e-05
162335	3.137206609849e-05	0.00010177368445968
1107756	3.10731303447345e-05	7.76354110852483e-05
328617	3.10724876143805e-05	2.42856466327823e-05
13419	3.10390311061262e-05	9.35846559141429e-05
19141	3.10284021008709e-05	4.36969952588019e-05
559935	3.0628911902306e-05	0.000197066507418406
893232	3.06232257121531e-05	3.37898784053049e-05
387493	3.03553931408634e-05	7.61317008817889e-05
1000592	3.03405801865907e-05	3.77148823788197e-05
1116674	3.03054801365454e-05	3.82976640548234e-05
529659	3.02693610887311e-05	7.78402656774129e-05
583107	3.01714067292963e-05	3.77018074902363e-05
3606781	3.00284505489024e-05	2.63951493726873e-05
1046193	2.99594791735207e-05	4.82822347530389e-06
257891	2.99493624963973e-05	2.7138296293361e-05
103314	2.9924498419797e-05	4.3906557000923e-05
165929	2.98697193794966e-05	3.40739001028958e-05
99155	2.97779918629862e-05	5.97233640885989e-05
470243	2.96984888285776e-05	3.61397960498204e-05
72999	2.96682282900479e-05	1.33085950564905e-05
4101331	2.95197546875819e-05	3.66732916687295e-05
858406	2.95091077025521e-05	6.64474673823458e-05
254021	2.93521908914471e-05	0.000201486319085806
165827	2.92899392687689e-05	3.04482547528492e-05
355471	2.92697956637143e-05	0.0001130837052263
2310785	2.90889097293885e-05	3.36082129008245e-05
861123	2.90197909275532e-05	3.94020644610767e-05
8878	2.87931908674167e-05	1.42448052811044e-05
3799784	2.87672199517456e-05	2.04274007040548e-05
585420	2.87491218791318e-05	2.89477607865247e-05
836732	2.85958415894963e-05	2.91991896180973e-05
176108	2.82452682074183e-05	2.66642646150161e-05
12568	2.81971672072175e-05	1.33013721560393e-05
576930	2.80688684226888e-05	4.9361292632595e-05
927257	2.80329369817053e-05	3.77517021802701e-05
588216	2.79925275909645e-05	7.84852030408712e-05
435928	2.79679358333511e-05	2.94235721801363e-05
31235	2.77966245228069e-05	2.39831631652422e-05
187297	2.7741276450318e-05	6.75713881540641e-05
815500	2.762796747697e-05	2.97238767739525e-05
536540	2.73487906143747e-05	4.17846253320416e-05
553623	2.72473490837209e-05	4.26759649306107e-05
914804	2.68949176489485e-05	4.57857177285801e-05
