Feature_id	Mean_decrease_in_accuracy	Standard_deviation
86715	6.34725893201275e-05	8.2366136249311e-05
3747214	6.28874122191773e-05	2.59079156529855e-05
1074628	6.26609864529438e-05	0.000175828377448106
9510	6.2620661990723e-05	7.70171478212771e-05
999477	6.21866292382766e-05	0.000125319599809542
760359	6.19909981529388e-05	3.57911894377974e-05
215397	5.94130972571046e-05	8.40336909029542e-05
469898	5.93430321166152e-05	0.000155048379456512
75279	5.8284258375207e-05	0.000185007136065894
893869	5.75964257487886e-05	0.000185107428924959
462229	5.63650175836297e-05	4.63205608051543e-05
316642	5.62019174498508e-05	5.74071662041529e-05
941082	5.54437022562889e-05	6.45467918874356e-05
92430	5.45243766292006e-05	6.75177785635086e-05
864640	5.43324103970582e-05	0.000250582281373769
6473	5.17889272778203e-05	6.51074240927664e-05
743755	5.16732924035257e-05	0.000190101845988014
105593	5.11219211016406e-05	0.000231747011928832
533901	5.02743410661107e-05	5.5184030420624e-05
551237	4.83052108014965e-05	0.000111549068637166
88701	4.80338159321072e-05	6.33092661751338e-05
583107	4.76548463483571e-05	4.14279396393509e-05
718340	4.64867513056907e-05	5.49421137370117e-05
225284	4.57030640256045e-05	2.04271365733941e-05
249899	4.52092098614372e-05	4.94670748184879e-05
1039348	4.45479515542099e-05	0.000141290372807699
237288	4.4301016751386e-05	3.49116551807657e-05
883076	4.38152874663124e-05	7.81342313555752e-05
23991	4.3814677393276e-05	5.46507585240237e-05
1080820	4.35533566193396e-05	7.4989913973469e-05
536311	4.20015345937184e-05	2.10052964303647e-05
131765	3.97928816730609e-05	5.49583448239223e-05
252936	3.94643096878935e-05	0.000102738762594794
2914680	3.94121967500826e-05	0.000139513457927817
611597	3.85504349279817e-05	4.98503027227913e-05
132745	3.69326287035522e-05	2.70503783072972e-05
471122	3.67350219990553e-05	7.85555388861658e-05
925031	3.63300105819209e-05	0.000120883433982092
363805	3.6107647125721e-05	2.20606012038495e-05
559527	3.57940438421699e-05	2.55372740616747e-05
1076525	3.55208433618071e-05	2.60091773605379e-05
870762	3.47973551503424e-05	3.81268230973879e-05
344593	3.47111281489569e-05	0.000129583757664025
471085	3.36859528303242e-05	0.000103755182602651
943989	3.33207450164058e-05	3.25876850776667e-05
3151583	3.2103050992002e-05	4.07520965434225e-05
74465	3.16472288635767e-05	5.82837709092563e-05
72830	3.12785988489154e-05	3.08620893665444e-05
437085	3.09684525754347e-05	3.0942967485642e-05
292898	3.07218757304422e-05	2.40169602365392e-05
513080	3.0624043606036e-05	4.25617626576779e-05
240755	3.02238717433173e-05	9.05818336229445e-05
614264	2.98118157015634e-05	2.24728429798505e-05
12558	2.97834756187507e-05	0.000112910485113106
448585	2.96502409162784e-05	0.000111573447237906
320455	2.94975057617347e-05	2.3956474334034e-05
114821	2.8879632723148e-05	8.50586778738473e-05
298862	2.8300512125619e-05	0.000128522915923823
523887	2.82352246666986e-05	0.000102510412523184
3046189	2.81673551770496e-05	8.56023154257428e-05
47990	2.79406782978413e-05	4.41314278207044e-05
1057862	2.78611933724757e-05	9.67117326137494e-05
238208	2.76689119379182e-05	2.72694076023681e-05
254175	2.7411572249092e-05	4.16698485860336e-05
3595363	2.72334000178024e-05	3.25888279885723e-05
858896	2.70683588479747e-05	3.4199481557066e-05
207340	2.67093149190417e-05	5.22931322877118e-05
484437	2.646555185991e-05	8.83610167358643e-05
470693	2.3155893898076e-05	5.70106698736405e-05
74211	2.30715998726058e-05	3.07276360318398e-05
535315	2.30475188043229e-05	3.70271885438106e-05
291845	2.30472732088105e-05	2.16541736378218e-05
422295	2.29590539482506e-05	2.91859810345166e-05
772515	2.27841264299622e-05	2.32139518571922e-05
246528	2.27194117765583e-05	1.68138356840155e-05
238830	2.24775161012709e-05	1.92220483680144e-05
941733	2.24130345083525e-05	5.41326925392576e-05
861123	2.2140617694681e-05	5.53281919998198e-05
470738	2.17393957706909e-05	5.71778864903395e-05
53170	2.17070674318837e-05	9.91628040366237e-06
2116285	2.14071186170865e-05	2.71549647342082e-05
3464845	2.10663955520518e-05	1.99313340299664e-05
2901965	2.01891096914867e-05	3.30398973449501e-05
92771	2.01706163739323e-05	1.76262535780872e-05
264176	1.96268733595515e-05	2.81615245586049e-05
164647	1.9549002854485e-05	1.38972774595213e-05
165390	1.86114582913183e-05	2.03603032694384e-05
386453	1.83345386404278e-05	0.000218582443177589
1004799	1.82971351562278e-05	2.22667377343812e-05
14156	1.82889720600554e-05	2.16824614755972e-05
190502	1.79314628572897e-05	6.6114566612712e-05
92717	1.72988888789764e-05	5.20938272579781e-05
74059	1.72500274336851e-05	4.2559094103664e-05
799884	1.71651584003129e-05	4.58623873353449e-05
541536	1.70442244367103e-05	4.51759057788827e-05
287032	1.70034792102134e-05	1.82014724071093e-05
484401	1.69470120106926e-05	3.62645417973816e-05
391307	1.66446276884451e-05	2.49477577786124e-05
137489	1.64112888051728e-05	5.32150025519671e-05
72536	1.63819026054153e-05	9.62511711933886e-06
73887	1.62678444080005e-05	3.28505668167816e-05
618222	1.62175122557732e-05	2.06400345432699e-05
272150	1.59268387608955e-05	3.02603934386315e-05
106565	1.59007360274156e-05	4.53393852394205e-05
799211	1.58815041140748e-05	8.41309505802938e-05
1086274	1.55677537410756e-05	1.84263035694477e-05
140966	1.55219763261755e-05	2.4234542631191e-05
1060441	1.52500765976347e-05	1.84904434998001e-05
85218	1.52282405232886e-05	2.41369040484443e-05
179433	1.51737763232108e-05	2.71839467322233e-05
751671	1.47738268289998e-05	2.22093803072685e-05
1045587	1.4587708324192e-05	3.84338102886253e-05
733819	1.45497126040515e-05	3.97382176836654e-05
711275	1.39906761717497e-05	1.39590292840849e-05
416400	1.38703683883453e-05	6.69178161333281e-06
529917	1.38370413706962e-05	3.76777098454476e-05
459421	1.38074412906398e-05	1.52709322164587e-05
14163	1.37910199522609e-05	2.91015225281321e-05
136831	1.36763013722205e-05	2.3034455016706e-05
333070	1.36229459329681e-05	1.23400192827913e-05
63015	1.36153667692137e-05	2.13173495226482e-05
3388775	1.32278604073063e-05	6.82024305508831e-05
1029036	1.31442266822136e-05	1.55085552327952e-05
881857	1.25553344654062e-05	4.91810131738531e-05
334538	1.23987892530807e-05	7.73513729179558e-05
38227	1.23003178866123e-05	2.02512562276329e-05
533246	1.2298229237928e-05	1.78864619843606e-05
155329	1.22963349823658e-05	4.2396209755603e-06
42538	1.22325989065929e-05	4.86699428828414e-05
292356	1.21533117435622e-05	1.82915632667484e-05
311522	1.19916349112001e-05	1.57136990842933e-05
334096	1.19170108682386e-05	3.18620973138069e-05
109626	1.18315162795484e-05	0.000120788321356643
530224	1.16263416327903e-05	2.07105710194184e-05
537279	1.10838811135788e-05	1.74596504154792e-05
1076668	1.09955910097556e-05	1.30157030050178e-05
300495	1.09748708160601e-05	1.77164782834905e-05
99155	1.08728047215808e-05	4.57659003628566e-05
145149	1.06211746375995e-05	4.08310417389244e-05
220466	1.05602374750654e-05	3.04513778010792e-05
554235	1.05574660301488e-05	3.32570114650536e-05
566395	1.04661252666006e-05	2.15446655675207e-05
518304	1.02723178683732e-05	0.000289688711043046
63985	9.30119574036775e-06	8.27543741552818e-06
518865	9.29676183207033e-06	2.29204113444541e-05
257222	9.11543924091497e-06	1.63545424564209e-05
553964	8.9734474586593e-06	1.22877922427145e-05
467605	8.45318926778441e-06	5.8152381867023e-05
979259	8.2181337225559e-06	5.35943669120556e-05
566154	7.88694902906239e-06	0.000133613002789675
63614	7.83189105713328e-06	9.63984005677349e-06
68338	7.80255673222228e-06	3.58199839082447e-05
825181	7.76755522971003e-06	1.3512017453057e-05
558691	7.72709920007814e-06	1.19686145123468e-05
500281	7.70969008692757e-06	1.10430669491803e-05
802209	7.665739094216e-06	1.51150966584711e-05
537420	7.66288009652199e-06	1.35301507041083e-05
332557	7.6592252694899e-06	5.48337585867401e-06
152001	7.49711681057569e-06	1.31235461898295e-05
896211	7.47136472522275e-06	7.85175397795782e-06
471109	7.4121363074643e-06	1.46740788584858e-05
56144	7.3763852320135e-06	9.42022631952458e-06
882765	7.37510212987921e-06	2.57704972569953e-05
780555	7.35993081462327e-06	3.93718679358582e-05
728119	7.18056086449111e-06	1.98210382505644e-05
3825935	7.06069671401466e-06	5.58377006357669e-05
968629	7.01225305025531e-06	3.04721665006645e-05
143958	6.79970734517519e-06	1.91571434656527e-05
9558	6.67445324891733e-06	9.33101493124241e-05
256679	6.57985346660757e-06	1.98994221164077e-05
810785	6.32216994355847e-06	1.24735087880422e-05
2676430	6.29123611494861e-06	3.0125320080275e-05
257278	6.24442995747823e-06	1.10824594064329e-05
553648	6.24080622863398e-06	8.24147478985411e-06
993647	6.22228056079903e-06	2.15913720198026e-05
162215	6.22192629607126e-06	1.02297059818082e-05
529816	6.21808532467368e-06	1.44510381987986e-05
171217	6.15999733367785e-06	6.43295470905494e-06
332718	6.11987185639689e-06	9.96395600150102e-06
154459	6.08601836796563e-06	6.40853852443352e-06
258882	6.03663848055207e-06	1.70958021795585e-05
350627	5.83211377864432e-06	4.09143263904992e-05
511549	5.75264988990589e-06	3.11698429958498e-05
83011	5.70762179006357e-06	6.18828181239828e-05
1072288	5.62398146826165e-06	0.000106609455215278
523025	5.4433948208952e-06	6.25270534359816e-05
516156	5.20666306409075e-06	9.47397519863252e-05
3116763	5.030075379831e-06	1.43339472109011e-05
566635	4.79781902114106e-06	1.52144672379445e-05
327035	4.72455648926237e-06	1.05644294735284e-05
1134379	4.71729707450973e-06	1.16408678455544e-05
245980	4.69462340452701e-06	1.16094766313421e-05
104026	4.68234172988228e-06	2.65400067824807e-05
952003	4.68025116556054e-06	4.1323796813875e-05
2662130	4.65493077591929e-06	5.69124046564744e-05
470997	4.65214676963764e-06	4.24793862041685e-06
233893	4.6284102891726e-06	6.88218314798888e-06
144643	4.62054462917616e-06	2.98810962164329e-05
996434	4.6144705471824e-06	6.9577286924193e-06
141145	4.6095356440184e-06	1.03072350447334e-05
566596	4.60250461480776e-06	6.82203441164508e-06
377874	4.59661673008488e-06	6.82707686341157e-06
134265	4.58230325934606e-06	1.02463415814166e-05
528357	4.54078074571433e-06	6.88555375595562e-06
447942	4.53033556481832e-06	4.13789710479097e-06
807172	4.49062363112352e-06	4.23281003005885e-06
210269	4.46684291694206e-06	1.00938451240166e-05
141280	4.46297667586153e-06	8.59841891286646e-06
3448883	4.45993121425547e-06	2.47700645599402e-05
441265	4.44621125910169e-06	6.8629212929277e-06
107258	4.33402060515507e-06	1.65985829506288e-05
532929	3.30229788600779e-06	2.15561322991724e-05
560709	3.28019668661313e-06	5.19822853087192e-05
3767144	3.21447432700168e-06	6.73790611078544e-06
1040220	3.1853058669612e-06	4.24044491424787e-06
526804	3.18342550832691e-06	6.92275163283574e-06
3549	3.14774216543295e-06	1.17812985962588e-05
286716	3.14454065727253e-06	1.16900359759402e-05
168313	3.14372182076462e-06	4.30506452834402e-06
960695	3.13545022242675e-06	7.01107983741305e-06
139920	3.11892023346304e-06	4.27077094079051e-06
573061	3.11678678280796e-06	8.9106240498361e-06
293297	3.10160570798919e-06	8.61678256568363e-06
400786	3.10138833755731e-06	2.942625547496e-05
354988	3.09660449545672e-06	4.24909310606546e-06
297771	3.08880308880309e-06	6.90677367567503e-06
181644	3.08822969836326e-06	6.87393215662422e-06
4111715	3.07130014442774e-06	4.20587369224299e-06
162419	3.07130014442774e-06	4.20587369224299e-06
3057707	3.06418894654189e-06	6.90404896194324e-06
294618	3.05414699539547e-06	4.18287524862392e-06
678813	3.05343511450382e-06	6.82768848091539e-06
939112	3.05217248533195e-06	4.17958831701556e-06
419279	3.05214504412425e-06	2.42262088851757e-05
3163899	3.05161590327831e-06	4.1831554481103e-06
137056	3.05161590327831e-06	6.82362060094972e-06
206820	3.04895754689587e-06	6.81767633537017e-06
858161	3.04695611953673e-06	8.52821832973069e-06
484320	3.04292491033206e-06	4.16795133325743e-06
237209	3.04083574544064e-06	6.90287885752383e-06
155940	3.03430553004665e-06	8.94483961457901e-06
151543	3.03308823529412e-06	4.15640406418934e-06
358042	3.03030303030303e-06	6.77596356818118e-06
244198	3.01935140825501e-06	2.47332744611871e-05
275875	3.00197127569699e-06	6.71261183896022e-06
107398	2.99625468164794e-06	4.10279069292259e-06
32352	2.98822571375776e-06	1.58383190783875e-05
301184	2.9695427034817e-06	1.35922777718921e-05
277381	2.95295210923204e-06	8.90073222934935e-06
370390	2.93602693602694e-06	4.02060243114781e-06
968617	2.93097978137348e-06	1.04430893399297e-05
669356	2.92772710631181e-06	6.36539903255091e-06
207297	2.909282084532e-06	4.16296637613362e-06
210800	2.89745827957131e-06	1.53077944763263e-05
510162	2.8927837661217e-06	6.69485132698647e-06
92743	2.82012003398129e-06	1.5244333997875e-05
2171541	2.75354909461829e-06	1.17326115806712e-05
3909	2.73962839527972e-06	3.81274569710695e-06
286683	2.73723422236891e-06	2.51651509584365e-05
217734	2.71720177616044e-06	6.64845367125922e-06
516648	2.65446455413131e-06	4.18407842538084e-05
855912	2.22950941356278e-06	1.95469034895443e-05
535901	1.95800902240757e-06	3.42108632030899e-05
243185	1.81565446687132e-06	1.45653333797163e-05
871442	1.78389022613969e-06	4.33853859623167e-05
92874	1.77750942636058e-06	4.19178266868054e-05
324809	1.7332676827502e-06	1.49772855078272e-05
68339	1.68434824105179e-06	1.27844509190263e-05
484463	1.65366868028465e-06	6.32619304471908e-06
533589	1.61290322580645e-06	3.60656125403192e-06
733015	1.59220267621113e-06	3.47784651989141e-06
808486	1.58730158730159e-06	3.54931424999967e-06
3355047	1.58243649362564e-06	6.67343229257566e-06
246195	1.58102766798419e-06	8.28508846492276e-06
584516	1.58102766798419e-06	3.53528533992062e-06
935742	1.57562879357096e-06	0.000122701021172161
519689	1.5748031496063e-06	3.52136689370046e-06
108140	1.56862745098039e-06	3.50755761176438e-06
469663	1.56524635309942e-06	6.3888393461776e-06
247757	1.5625e-06	3.49385621484342e-06
388951	1.56159462600582e-06	6.37686296246358e-06
2307137	1.55038759689922e-06	3.46677205813921e-06
537111	1.54603286899007e-06	8.50353443782881e-06
141365	1.54440154440154e-06	3.45338683783751e-06
94043	1.54440154440154e-06	3.45338683783751e-06
1084540	1.53846153846154e-06	3.44010458076891e-06
1107103	1.53846153846154e-06	3.44010458076891e-06
291008	1.53846153846154e-06	3.44010458076891e-06
1027587	1.53759662983202e-06	9.74039370709507e-06
895813	1.52671755725191e-06	3.41384424045769e-06
540478	1.52569841811449e-06	6.62279808058572e-06
344111	1.52529023700422e-06	3.33477186065843e-06
110404	1.52304045660713e-06	8.29546620941702e-06
14962	1.51515151515152e-06	3.38798178409059e-06
103151	1.50943396226415e-06	3.37519694716949e-06
545299	1.50943396226415e-06	3.37519694716949e-06
960131	1.50943396226415e-06	3.37519694716949e-06
3957	1.50551994301994e-06	8.35889088978073e-06
3237212	1.50375939849624e-06	3.36250823684179e-06
222829	1.50375939849624e-06	3.36250823684179e-06
1105944	1.50375939849624e-06	3.36250823684179e-06
818468	1.49812734082397e-06	3.34991457303339e-06
3869381	1.49253731343284e-06	3.33741489179073e-06
956190	1.49253731343284e-06	3.33741489179073e-06
129642	1.48636161480693e-06	6.48383109259785e-06
167380	1.48601493772319e-06	3.35678804868385e-06
3829957	1.48148148148148e-06	3.31269329999969e-06
114716	1.48109911936298e-06	3.2588569677813e-06
544334	1.4760147601476e-06	3.30046933948308e-06
1124424	1.46520146520147e-06	3.27629007692277e-06
875734	1.46520146520147e-06	3.27629007692277e-06
301270	1.45869627477693e-06	6.28827724923375e-06
156701	1.45454545454545e-06	3.25246251272697e-06
92721	1.43884892086331e-06	3.21736399640258e-06
1146761	1.41374121817936e-06	2.51733433449596e-05
139012	1.40692847008665e-06	1.4640348233369e-05
663224	1.37469719924312e-06	9.84105503518938e-06
1148019	1.36418731426318e-06	4.36020026926325e-05
11365	1.35425003573767e-06	2.54744896773772e-05
2406759	1.33767539050558e-06	1.27970341400658e-05
1071929	1.333982175289e-06	1.96447057277936e-05
494965	1.3073091168273e-06	8.45101469068408e-06
109194	6.71261044129983e-07	4.85289193114926e-05
348536	4.9551368315911e-07	0.000105811374804123
206565	4.36979786860572e-07	1.2919885610089e-05
200634	3.75986675328008e-07	1.94417793618676e-05
276632	3.56508850405072e-07	3.05819215411004e-05
1008047	2.17866645950992e-07	1.08267855873156e-05
1888072	2.07766628763343e-07	5.53596138878596e-06
137823	1.95080579202774e-07	1.08159445755674e-05
554647	1.88222686385813e-07	9.52305825881127e-06
154506	1.76102447065754e-07	5.23575572366887e-06
905277	1.4122423760978e-07	5.43336337779339e-06
2086000	1.33951965793059e-07	5.00439466231686e-06
331113	1.23687044157783e-07	5.4397872993189e-06
538781	1.13158912551228e-07	9.2439769907104e-06
58541	1.08963082510078e-07	1.08364598382161e-05
873742	9.29479348846751e-08	1.07464619789493e-05
271891	6.97536983805625e-08	9.02940670964045e-06
192814	6.25156289072268e-08	1.3978919589271e-07
301921	5.69331983805668e-08	1.27306501755428e-07
1020605	3.95444162881711e-08	9.50909005673525e-06
738230	3.66261235826452e-08	8.18985020831028e-08
289967	3.31711632021229e-08	5.25814963956999e-06
1119026	1.78205470907957e-08	3.98479546912554e-08
362505	1.68966488313151e-08	5.30683605072117e-06
926526	1.59851296959764e-08	5.57423649812958e-06
608377	1.16545022799119e-08	5.39786391426247e-06
11247	8.77335339087186e-09	1.06395587149637e-05
631620	6.2739193173976e-09	1.40289100790501e-08
1050608	0	0
524497	0	0
130468	0	0
351340	0	0
181349	0	0
1081058	0	0
301062	0	0
1101451	0	0
973383	0	0
183855	0	0
300250	0	0
359103	0	0
300254	0	0
359108	0	0
523051	0	0
308279	0	0
1141071	0	0
561798	0	0
177319	0	0
505587	0	0
165827	0	0
515063	0	0
557576	0	0
766563	0	0
2996838	0	0
182456	0	0
333107	0	0
336468	0	0
583939	0	0
193778	0	0
537960	0	0
295854	0	0
368928	0	0
295856	0	0
328081	0	0
191683	0	0
666967	0	0
176060	0	0
552687	0	0
21214	0	0
531495	0	0
255109	0	0
889195	0	0
656965	0	0
274018	0	0
203619	0	0
250779	0	0
344844	0	0
174487	0	0
2333876	0	0
152603	0	0
210793	0	0
820202	0	0
182065	0	0
46867	0	0
391131	0	0
158711	0	0
192424	0	0
197747	0	0
321107	0	0
168260	0	0
578022	0	0
685600	0	0
313387	0	0
190157	0	0
190154	0	0
536942	0	0
824697	0	0
469871	0	0
564581	0	0
185486	0	0
1114747	0	0
336177	0	0
3584772	0	0
3584776	0	0
1022008	0	0
1123250	0	0
938794	0	0
364711	0	0
1116674	0	0
390267	0	0
540079	0	0
183224	0	0
1140898	0	0
284792	0	0
1862340	0	0
1689895	0	0
495095	0	0
347714	0	0
828230	0	0
188500	0	0
242145	0	0
179854	0	0
306315	0	0
175883	0	0
316675	0	0
1036955	0	0
275824	0	0
519510	0	0
174680	0	0
3462226	0	0
178452	0	0
471202	0	0
174136	0	0
525515	0	0
385170	0	0
357993	0	0
829448	0	0
737110	0	0
1137375	0	0
193219	0	0
296770	0	0
1122077	0	0
1122071	0	0
193213	0	0
298833	0	0
587623	0	0
151384	0	0
305997	0	0
338105	0	0
267298	0	0
174355	0	0
3868411	0	0
336614	0	0
103975	0	0
366386	0	0
576436	0	0
170455	0	0
576346	0	0
182669	0	0
181485	0	0
273626	0	0
214797	0	0
558915	0	0
244810	0	0
310532	0	0
184440	0	0
368711	0	0
180572	0	0
187256	0	0
313946	0	0
8297	0	0
593511	0	0
554141	0	0
961227	0	0
555555	0	0
327763	0	0
5847	0	0
536376	0	0
579616	0	0
292255	0	0
923151	0	0
177109	0	0
172163	0	0
350619	0	0
544177	0	0
315463	0	0
167618	0	0
99851	0	0
304483	0	0
181627	0	0
220206	0	0
101021	0	0
364926	0	0
4067355	0	0
20731	0	0
14537	0	0
52106	0	0
521981	0	0
240314	0	0
170079	0	0
3777	0	0
592171	0	0
254440	0	0
248126	0	0
194106	0	0
146314	0	0
458474	0	0
520413	0	0
135756	0	0
210540	0	0
338787	0	0
210542	0	0
140424	0	0
210094	0	0
210095	0	0
1109297	0	0
204072	0	0
347965	0	0
191143	0	0
260088	0	0
325113	0	0
290254	0	0
191148	0	0
210890	0	0
198151	0	0
80366	0	0
278907	0	0
314733	0	0
2646731	0	0
6213	0	0
102360	0	0
179625	0	0
940433	0	0
179623	0	0
974797	0	0
539647	0	0
495394	0	0
206107	0	0
564025	0	0
