Feature_id	Mean_decrease_in_accuracy	Standard_deviation
299281	0.0043536972811713	0.00101233030752505
198792	0.00336744142044249	0.000254212905524626
2045	0.00271039566440235	0.000728468281857852
51535	0.00256618135244558	0.000766511545849805
198190	0.00251913532340116	0.00112721561625658
328617	0.00251737131046568	0.000177705670259379
1602307	0.0024875628467432	0.000404907783904439
180665	0.00240962103567514	0.000495450107953005
185861	0.002361973176074	0.000448205134523459
353278	0.00227958470652263	0.000667645166668063
189422	0.00227266803591687	0.000390204139051676
185568	0.00218057723748989	0.000497148852396938
107252	0.00217866449637328	0.000928637562014837
350255	0.00216312512827016	0.000631694861969397
495419	0.00215379065399635	0.00103635806054077
180082	0.00214129906851547	0.000679552419641905
176108	0.00206767317702272	0.000639539353884954
176942	0.00205586817009458	0.000443147631228094
82283	0.00202635174543819	0.000348585467536952
3940440	0.0019094247011157	0.00036434825368284
195635	0.00189400117207477	0.000548607689993737
179402	0.00188275698751764	0.000581165041761053
189282	0.00188044409981459	0.000281992266732488
565812	0.00184726005873982	0.000476872757796642
175844	0.00182961118523933	0.000209956072437948
1953124	0.00182092527636343	0.000478439040581722
362120	0.00169395387406746	0.000586733206618725
505587	0.00162196230059631	0.000321107239496225
13354	0.00162125332459202	0.000645774867737892
1820513	0.00158548569334806	0.000371224760028057
194626	0.00157836012618639	0.000263640552759366
190597	0.00156377196912491	0.000342611779988877
2877951	0.00151305974002052	0.000481839839231128
343709	0.0014992709816881	0.000366913598940696
155975	0.00148893856472791	0.000299324572022277
760359	0.00148211488750778	0.000357378286914061
183691	0.00147441801262021	0.000439013381618029
195828	0.00145143775656966	0.000305046496243257
437047	0.00144054699419513	0.00062080374509891
504699	0.00139301058253691	0.00040396366547548
4064586	0.00136633392117451	0.000423214242755332
180785	0.00134887139541272	0.000302181942834072
197807	0.00132439068696706	0.00026055895593884
194666	0.00131639551159433	0.000328273217935206
3827235	0.00127348049334225	0.000126334472798868
180119	0.00126613136260598	0.000474746274933547
2223978	0.00122992141350892	0.000189616570412657
13860	0.00122920445544851	0.000347997506226822
273361	0.00121663712500538	0.000304774913686765
177339	0.00115786364032692	0.000149209263578559
289183	0.00115297935546684	0.000172873755667364
184678	0.00110770869314567	0.00022127339404818
559063	0.00108006489058948	0.000204987039382991
1057169	0.00106479046100911	0.000213760798031044
190157	0.00105484415169831	0.000279964183666707
184255	0.00105009366456498	0.000434702959588299
258375	0.00104554007291713	0.000147114557767449
186812	0.00104264652686326	0.000309587006802381
3273784	0.00104213363242747	0.00048985044411816
2196	0.00101102123023797	0.000321037932824937
360710	0.00100685134208785	0.000128530333178538
180509	0.000936825894093635	0.000146672756741996
198754	0.000907738898358294	0.000213648008218588
193061	0.000905578634661914	0.000240451101362821
559527	0.000899738344131471	0.000124493271583636
253380	0.000887563960096011	0.000348151406539692
190913	0.000881753368617125	0.000381616515371544
543900	0.000872338297681408	0.000351242596750069
191256	0.000855464344733621	0.000210965418181426
207580	0.000852757171205716	0.000287035449663875
